TERM,TERM_DESCR,INSTITUTION,CAMPUS,SUBJECT,CATALOG_NBR,CLASS_SECTION,DESCR,CRSE_GRADE_OFF,CLASS_HDCNT,GRADE_HDCNT,INSTR_ROLE,NAME,JOBCODE_DESCR,INTERNET_ID
1255,Sum 2025,UMNDL,UMNDL,CE,2016,001,Mechanics of Materials,B,16,2,PI,"Kohn,Brian J",Instructor,bkohn
1255,Sum 2025,UMNDL,UMNDL,CE,2016,001,Mechanics of Materials,B+,16,5,PI,"Kohn,Brian J",Instructor,bkohn
1255,Sum 2025,UMNDL,UMNDL,CE,2016,001,Mechanics of Materials,F,16,1,PI,"Kohn,Brian J",Instructor,bkohn
1255,Sum 2025,UMNTC,UMNTC,CFAN,3096,001,Mkg the Most of your Prof Exp,A,24,19,PI,"Ruddy,Mari Michelle",SS Supv 3-Career Development,mmruddy
1255,Sum 2025,UMNTC,UMNTC,CFAN,3096,001,Mkg the Most of your Prof Exp,A-,24,1,PI,"Ruddy,Mari Michelle",SS Supv 3-Career Development,mmruddy
1255,Sum 2025,UMNTC,UMNTC,CFAN,3096,001,Mkg the Most of your Prof Exp,B,24,1,PI,"Ruddy,Mari Michelle",SS Supv 3-Career Development,mmruddy
1255,Sum 2025,UMNTC,UMNTC,CFAN,3096,001,Mkg the Most of your Prof Exp,B-,24,1,PI,"Ruddy,Mari Michelle",SS Supv 3-Career Development,mmruddy
1255,Sum 2025,UMNTC,UMNTC,CFAN,3096,001,Mkg the Most of your Prof Exp,C,24,1,PI,"Ruddy,Mari Michelle",SS Supv 3-Career Development,mmruddy
1255,Sum 2025,UMNTC,UMNTC,CFAN,3096,001,Mkg the Most of your Prof Exp,C+,24,1,PI,"Ruddy,Mari Michelle",SS Supv 3-Career Development,mmruddy
1255,Sum 2025,UMNTC,UMNTC,CFAN,3096,002,Mkg the Most of your Prof Exp,A,25,15,PI,"Ruddy,Mari Michelle",SS Supv 3-Career Development,mmruddy
1255,Sum 2025,UMNTC,UMNTC,CFAN,3096,002,Mkg the Most of your Prof Exp,A-,25,5,PI,"Ruddy,Mari Michelle",SS Supv 3-Career Development,mmruddy
1255,Sum 2025,UMNTC,UMNTC,CFAN,3096,002,Mkg the Most of your Prof Exp,B,25,1,PI,"Ruddy,Mari Michelle",SS Supv 3-Career Development,mmruddy
1255,Sum 2025,UMNTC,UMNTC,CFAN,3096,002,Mkg the Most of your Prof Exp,B+,25,3,PI,"Ruddy,Mari Michelle",SS Supv 3-Career Development,mmruddy
1255,Sum 2025,UMNTC,UMNTC,CFAN,3096,002,Mkg the Most of your Prof Exp,W,25,1,PI,"Ruddy,Mari Michelle",SS Supv 3-Career Development,mmruddy
1255,Sum 2025,UMNTC,UMNTC,CFAN,3516,500,Sustainbl Food Systms of Italy,A,23,21,PI,"White,Michael Ernest",Teaching Specialist,mwhite
1255,Sum 2025,UMNTC,UMNTC,CFAN,3516,500,Sustainbl Food Systms of Italy,A-,23,2,PI,"White,Michael Ernest",Teaching Specialist,mwhite
1255,Sum 2025,UMNTC,UMNTC,CFAN,3529,500,Wildlife Med & Cons in Belize,A,23,22,PI,"Palmer PhD,Melissa L",Teaching Associate Professor,melissap
1255,Sum 2025,UMNTC,UMNTC,CFAN,3529,500,Wildlife Med & Cons in Belize,B,23,1,PI,"Palmer PhD,Melissa L",Teaching Associate Professor,melissap
1255,Sum 2025,UMNTC,UMNTC,CHEM,1061,001,Chemical Principles I,A,95,7,PI,"Novikov,Alexei V",Lecturer,anovikov
1255,Sum 2025,UMNTC,UMNTC,CHEM,1061,001,Chemical Principles I,A-,95,11,PI,"Novikov,Alexei V",Lecturer,anovikov
1255,Sum 2025,UMNTC,UMNTC,CHEM,1061,001,Chemical Principles I,B,95,9,PI,"Novikov,Alexei V",Lecturer,anovikov
1255,Sum 2025,UMNTC,UMNTC,CHEM,1061,001,Chemical Principles I,B+,95,3,PI,"Novikov,Alexei V",Lecturer,anovikov
1255,Sum 2025,UMNTC,UMNTC,CHEM,1061,001,Chemical Principles I,B-,95,11,PI,"Novikov,Alexei V",Lecturer,anovikov
1255,Sum 2025,UMNTC,UMNTC,CHEM,1061,001,Chemical Principles I,C,95,10,PI,"Novikov,Alexei V",Lecturer,anovikov
1255,Sum 2025,UMNTC,UMNTC,CHEM,1061,001,Chemical Principles I,C+,95,12,PI,"Novikov,Alexei V",Lecturer,anovikov
1255,Sum 2025,UMNTC,UMNTC,CHEM,1061,001,Chemical Principles I,C-,95,12,PI,"Novikov,Alexei V",Lecturer,anovikov
1255,Sum 2025,UMNTC,UMNTC,CHEM,1061,001,Chemical Principles I,D,95,10,PI,"Novikov,Alexei V",Lecturer,anovikov
1255,Sum 2025,UMNTC,UMNTC,CHEM,1061,001,Chemical Principles I,F,95,3,PI,"Novikov,Alexei V",Lecturer,anovikov
1255,Sum 2025,UMNTC,UMNTC,CHEM,1061,001,Chemical Principles I,S,95,1,PI,"Novikov,Alexei V",Lecturer,anovikov
1255,Sum 2025,UMNTC,UMNTC,CHEM,1061,001,Chemical Principles I,W,95,6,PI,"Novikov,Alexei V",Lecturer,anovikov
1255,Sum 2025,UMNTC,UMNTC,CHEM,1062,001,Chem Prin II,A,71,2,PI,"Pelton,Emily",Assistant Professor,epelton
1255,Sum 2025,UMNTC,UMNTC,CHEM,1062,001,Chem Prin II,A-,71,3,PI,"Pelton,Emily",Assistant Professor,epelton
1255,Sum 2025,UMNTC,UMNTC,CHEM,1062,001,Chem Prin II,B,71,6,PI,"Pelton,Emily",Assistant Professor,epelton
1255,Sum 2025,UMNTC,UMNTC,CHEM,1062,001,Chem Prin II,B+,71,7,PI,"Pelton,Emily",Assistant Professor,epelton
1255,Sum 2025,UMNTC,UMNTC,CHEM,1062,001,Chem Prin II,B-,71,9,PI,"Pelton,Emily",Assistant Professor,epelton
1255,Sum 2025,UMNTC,UMNTC,CHEM,1062,001,Chem Prin II,C,71,12,PI,"Pelton,Emily",Assistant Professor,epelton
1255,Sum 2025,UMNTC,UMNTC,CHEM,1062,001,Chem Prin II,C+,71,7,PI,"Pelton,Emily",Assistant Professor,epelton
1255,Sum 2025,UMNTC,UMNTC,CHEM,1062,001,Chem Prin II,C-,71,8,PI,"Pelton,Emily",Assistant Professor,epelton
1255,Sum 2025,UMNTC,UMNTC,CHEM,1062,001,Chem Prin II,D,71,7,PI,"Pelton,Emily",Assistant Professor,epelton
1255,Sum 2025,UMNTC,UMNTC,CHEM,1062,001,Chem Prin II,F,71,8,PI,"Pelton,Emily",Assistant Professor,epelton
1255,Sum 2025,UMNTC,UMNTC,CHEM,1062,001,Chem Prin II,W,71,2,PI,"Pelton,Emily",Assistant Professor,epelton
1255,Sum 2025,UMNTC,UMNTC,CHEM,1065,001,Chemical Principles  I Lab,A,45,25,PI,"Driessen,Michelle",Professor,mdd
1255,Sum 2025,UMNTC,UMNTC,CHEM,1065,001,Chemical Principles  I Lab,B,45,18,PI,"Driessen,Michelle",Professor,mdd
1255,Sum 2025,UMNTC,UMNTC,CHEM,1065,001,Chemical Principles  I Lab,F,45,1,PI,"Driessen,Michelle",Professor,mdd
1255,Sum 2025,UMNTC,UMNTC,CHEM,1065,001,Chemical Principles  I Lab,W,45,1,PI,"Driessen,Michelle",Professor,mdd
1255,Sum 2025,UMNTC,UMNTC,CHEM,1066,001,Chem Prin II Lab,A,38,20,PI,"Driessen,Michelle",Professor,mdd
1255,Sum 2025,UMNTC,UMNTC,CHEM,1066,001,Chem Prin II Lab,B,38,9,PI,"Driessen,Michelle",Professor,mdd
1255,Sum 2025,UMNTC,UMNTC,CHEM,1066,001,Chem Prin II Lab,C,38,7,PI,"Driessen,Michelle",Professor,mdd
1255,Sum 2025,UMNTC,UMNTC,CHEM,1066,001,Chem Prin II Lab,F,38,1,PI,"Driessen,Michelle",Professor,mdd
1255,Sum 2025,UMNTC,UMNTC,CHEM,1066,001,Chem Prin II Lab,W,38,1,PI,"Driessen,Michelle",Professor,mdd
1255,Sum 2025,UMNDL,UMNDL,CHEM,1153,001,General Chemistry I,A,32,5,PI,"Lakhan (he/him/his),Romesh",Instructor,lakh0012
1255,Sum 2025,UMNDL,UMNDL,CHEM,1153,001,General Chemistry I,A-,32,4,PI,"Lakhan (he/him/his),Romesh",Instructor,lakh0012
1255,Sum 2025,UMNDL,UMNDL,CHEM,1153,001,General Chemistry I,B,32,3,PI,"Lakhan (he/him/his),Romesh",Instructor,lakh0012
1255,Sum 2025,UMNDL,UMNDL,CHEM,1153,001,General Chemistry I,B+,32,3,PI,"Lakhan (he/him/his),Romesh",Instructor,lakh0012
1255,Sum 2025,UMNDL,UMNDL,CHEM,1153,001,General Chemistry I,B-,32,5,PI,"Lakhan (he/him/his),Romesh",Instructor,lakh0012
1255,Sum 2025,UMNDL,UMNDL,CHEM,1153,001,General Chemistry I,C,32,2,PI,"Lakhan (he/him/his),Romesh",Instructor,lakh0012
1255,Sum 2025,UMNDL,UMNDL,CHEM,1153,001,General Chemistry I,C+,32,1,PI,"Lakhan (he/him/his),Romesh",Instructor,lakh0012
1255,Sum 2025,UMNDL,UMNDL,CHEM,1153,001,General Chemistry I,C-,32,1,PI,"Lakhan (he/him/his),Romesh",Instructor,lakh0012
1255,Sum 2025,UMNDL,UMNDL,CHEM,1153,001,General Chemistry I,D,32,3,PI,"Lakhan (he/him/his),Romesh",Instructor,lakh0012
1255,Sum 2025,UMNDL,UMNDL,CHEM,1153,001,General Chemistry I,F,32,3,PI,"Lakhan (he/him/his),Romesh",Instructor,lakh0012
1255,Sum 2025,UMNDL,UMNDL,CHEM,1153,001,General Chemistry I,W,32,2,PI,"Lakhan (he/him/his),Romesh",Instructor,lakh0012
1255,Sum 2025,UMNDL,UMNDL,CHEM,1154,001,General Chem Lab I,A,16,2,PI,"Lakhan (he/him/his),Romesh",Instructor,lakh0012
1255,Sum 2025,UMNDL,UMNDL,CHEM,1154,001,General Chem Lab I,A-,16,2,PI,"Lakhan (he/him/his),Romesh",Instructor,lakh0012
1255,Sum 2025,UMNDL,UMNDL,CHEM,1154,001,General Chem Lab I,B,16,1,PI,"Lakhan (he/him/his),Romesh",Instructor,lakh0012
1255,Sum 2025,UMNDL,UMNDL,CHEM,1154,001,General Chem Lab I,B+,16,3,PI,"Lakhan (he/him/his),Romesh",Instructor,lakh0012
1255,Sum 2025,UMNDL,UMNDL,CHEM,1154,001,General Chem Lab I,B-,16,1,PI,"Lakhan (he/him/his),Romesh",Instructor,lakh0012
1255,Sum 2025,UMNDL,UMNDL,CHEM,1154,001,General Chem Lab I,D,16,1,PI,"Lakhan (he/him/his),Romesh",Instructor,lakh0012
1255,Sum 2025,UMNDL,UMNDL,CHEM,1154,001,General Chem Lab I,F,16,4,PI,"Lakhan (he/him/his),Romesh",Instructor,lakh0012
1255,Sum 2025,UMNDL,UMNDL,CHEM,1154,001,General Chem Lab I,W,16,2,PI,"Lakhan (he/him/his),Romesh",Instructor,lakh0012
1255,Sum 2025,UMNDL,UMNDL,CHEM,1154,002,General Chem Lab I,A,12,3,PI,"Lakhan (he/him/his),Romesh",Instructor,lakh0012
1255,Sum 2025,UMNDL,UMNDL,CHEM,1154,002,General Chem Lab I,A-,12,2,PI,"Lakhan (he/him/his),Romesh",Instructor,lakh0012
1255,Sum 2025,UMNDL,UMNDL,CHEM,1154,002,General Chem Lab I,B,12,1,PI,"Lakhan (he/him/his),Romesh",Instructor,lakh0012
1255,Sum 2025,UMNDL,UMNDL,CHEM,1154,002,General Chem Lab I,B+,12,1,PI,"Lakhan (he/him/his),Romesh",Instructor,lakh0012
1255,Sum 2025,UMNDL,UMNDL,CHEM,1154,002,General Chem Lab I,B-,12,1,PI,"Lakhan (he/him/his),Romesh",Instructor,lakh0012
1255,Sum 2025,UMNDL,UMNDL,CHEM,1154,002,General Chem Lab I,D,12,1,PI,"Lakhan (he/him/his),Romesh",Instructor,lakh0012
1255,Sum 2025,UMNDL,UMNDL,CHEM,1154,002,General Chem Lab I,W,12,3,PI,"Lakhan (he/him/his),Romesh",Instructor,lakh0012
1255,Sum 2025,UMNDL,UMNDL,CHEM,1155,001,General Chemistry II,A,37,29,PI,"Kiprof,Paul",Professor,pkiprof
1255,Sum 2025,UMNDL,UMNDL,CHEM,1155,001,General Chemistry II,A-,37,4,PI,"Kiprof,Paul",Professor,pkiprof
1255,Sum 2025,UMNDL,UMNDL,CHEM,1155,001,General Chemistry II,B,37,1,PI,"Kiprof,Paul",Professor,pkiprof
1255,Sum 2025,UMNDL,UMNDL,CHEM,1155,001,General Chemistry II,B-,37,1,PI,"Kiprof,Paul",Professor,pkiprof
1255,Sum 2025,UMNDL,UMNDL,CHEM,1155,001,General Chemistry II,C,37,1,PI,"Kiprof,Paul",Professor,pkiprof
1255,Sum 2025,UMNDL,UMNDL,CHEM,1155,001,General Chemistry II,W,37,1,PI,"Kiprof,Paul",Professor,pkiprof
1255,Sum 2025,UMNDL,UMNDL,CHEM,1156,001,General Chem Lab II,A,13,9,PI,"Kiprof,Paul",Professor,pkiprof
1255,Sum 2025,UMNDL,UMNDL,CHEM,1156,001,General Chem Lab II,A-,13,2,PI,"Kiprof,Paul",Professor,pkiprof
1255,Sum 2025,UMNDL,UMNDL,CHEM,1156,001,General Chem Lab II,B-,13,1,PI,"Kiprof,Paul",Professor,pkiprof
1255,Sum 2025,UMNDL,UMNDL,CHEM,1156,001,General Chem Lab II,C+,13,1,PI,"Kiprof,Paul",Professor,pkiprof
1255,Sum 2025,UMNDL,UMNDL,CHEM,1156,002,General Chem Lab II,A,16,9,PI,"Kiprof,Paul",Professor,pkiprof
1255,Sum 2025,UMNDL,UMNDL,CHEM,1156,002,General Chem Lab II,A-,16,5,PI,"Kiprof,Paul",Professor,pkiprof
1255,Sum 2025,UMNDL,UMNDL,CHEM,1156,002,General Chem Lab II,B+,16,1,PI,"Kiprof,Paul",Professor,pkiprof
1255,Sum 2025,UMNDL,UMNDL,CHEM,1156,002,General Chem Lab II,F,16,1,PI,"Kiprof,Paul",Professor,pkiprof
1255,Sum 2025,UMNDL,UMNDL,CHEM,2222,001,Quantitative Analysis,A,15,2,PI,"Metto,Eve",Teaching Assistant Professor,emetto
1255,Sum 2025,UMNDL,UMNDL,CHEM,2222,001,Quantitative Analysis,A-,15,6,PI,"Metto,Eve",Teaching Assistant Professor,emetto
1255,Sum 2025,UMNDL,UMNDL,CHEM,2222,001,Quantitative Analysis,B,15,1,PI,"Metto,Eve",Teaching Assistant Professor,emetto
1255,Sum 2025,UMNDL,UMNDL,CHEM,2222,001,Quantitative Analysis,B+,15,2,PI,"Metto,Eve",Teaching Assistant Professor,emetto
1255,Sum 2025,UMNDL,UMNDL,CHEM,2222,001,Quantitative Analysis,C,15,2,PI,"Metto,Eve",Teaching Assistant Professor,emetto
1255,Sum 2025,UMNDL,UMNDL,CHEM,2222,001,Quantitative Analysis,D+,15,1,PI,"Metto,Eve",Teaching Assistant Professor,emetto
1255,Sum 2025,UMNDL,UMNDL,CHEM,2222,001,Quantitative Analysis,F,15,1,PI,"Metto,Eve",Teaching Assistant Professor,emetto
1255,Sum 2025,UMNDL,UMNDL,CHEM,2223,001,Quantitative Analysis Lab,A,15,7,PI,"Metto,Eve",Teaching Assistant Professor,emetto
1255,Sum 2025,UMNDL,UMNDL,CHEM,2223,001,Quantitative Analysis Lab,A-,15,1,PI,"Metto,Eve",Teaching Assistant Professor,emetto
1255,Sum 2025,UMNDL,UMNDL,CHEM,2223,001,Quantitative Analysis Lab,B,15,3,PI,"Metto,Eve",Teaching Assistant Professor,emetto
1255,Sum 2025,UMNDL,UMNDL,CHEM,2223,001,Quantitative Analysis Lab,B+,15,1,PI,"Metto,Eve",Teaching Assistant Professor,emetto
1255,Sum 2025,UMNDL,UMNDL,CHEM,2223,001,Quantitative Analysis Lab,C,15,2,PI,"Metto,Eve",Teaching Assistant Professor,emetto
1255,Sum 2025,UMNDL,UMNDL,CHEM,2223,001,Quantitative Analysis Lab,F,15,1,PI,"Metto,Eve",Teaching Assistant Professor,emetto
1255,Sum 2025,UMNTC,UMNTC,CHEM,2301,001,Organic Chemistry I,A,75,12,PI,"Salmon,Debra J",Assistant Professor,djsalmon
1255,Sum 2025,UMNTC,UMNTC,CHEM,2301,001,Organic Chemistry I,A-,75,4,PI,"Salmon,Debra J",Assistant Professor,djsalmon
1255,Sum 2025,UMNTC,UMNTC,CHEM,2301,001,Organic Chemistry I,B,75,6,PI,"Salmon,Debra J",Assistant Professor,djsalmon
1255,Sum 2025,UMNTC,UMNTC,CHEM,2301,001,Organic Chemistry I,B+,75,4,PI,"Salmon,Debra J",Assistant Professor,djsalmon
1255,Sum 2025,UMNTC,UMNTC,CHEM,2301,001,Organic Chemistry I,B-,75,6,PI,"Salmon,Debra J",Assistant Professor,djsalmon
1255,Sum 2025,UMNTC,UMNTC,CHEM,2301,001,Organic Chemistry I,C,75,5,PI,"Salmon,Debra J",Assistant Professor,djsalmon
1255,Sum 2025,UMNTC,UMNTC,CHEM,2301,001,Organic Chemistry I,C+,75,9,PI,"Salmon,Debra J",Assistant Professor,djsalmon
1255,Sum 2025,UMNTC,UMNTC,CHEM,2301,001,Organic Chemistry I,C-,75,8,PI,"Salmon,Debra J",Assistant Professor,djsalmon
1255,Sum 2025,UMNTC,UMNTC,CHEM,2301,001,Organic Chemistry I,D,75,6,PI,"Salmon,Debra J",Assistant Professor,djsalmon
1255,Sum 2025,UMNTC,UMNTC,CHEM,2301,001,Organic Chemistry I,F,75,6,PI,"Salmon,Debra J",Assistant Professor,djsalmon
1255,Sum 2025,UMNTC,UMNTC,CHEM,2301,001,Organic Chemistry I,W,75,9,PI,"Salmon,Debra J",Assistant Professor,djsalmon
1255,Sum 2025,UMNTC,UMNTC,CHEM,2302,001,Org Chem II,A,45,9,PI,"Perkins,Angela",Professor,aperkins
1255,Sum 2025,UMNTC,UMNTC,CHEM,2302,001,Org Chem II,A-,45,3,PI,"Perkins,Angela",Professor,aperkins
1255,Sum 2025,UMNTC,UMNTC,CHEM,2302,001,Org Chem II,B,45,3,PI,"Perkins,Angela",Professor,aperkins
1255,Sum 2025,UMNTC,UMNTC,CHEM,2302,001,Org Chem II,B-,45,6,PI,"Perkins,Angela",Professor,aperkins
1255,Sum 2025,UMNTC,UMNTC,CHEM,2302,001,Org Chem II,C,45,4,PI,"Perkins,Angela",Professor,aperkins
1255,Sum 2025,UMNTC,UMNTC,CHEM,2302,001,Org Chem II,C+,45,7,PI,"Perkins,Angela",Professor,aperkins
1255,Sum 2025,UMNTC,UMNTC,CHEM,2302,001,Org Chem II,C-,45,5,PI,"Perkins,Angela",Professor,aperkins
1255,Sum 2025,UMNTC,UMNTC,CHEM,2302,001,Org Chem II,D,45,1,PI,"Perkins,Angela",Professor,aperkins
1255,Sum 2025,UMNTC,UMNTC,CHEM,2302,001,Org Chem II,D+,45,1,PI,"Perkins,Angela",Professor,aperkins
1255,Sum 2025,UMNTC,UMNTC,CHEM,2302,001,Org Chem II,F,45,2,PI,"Perkins,Angela",Professor,aperkins
1255,Sum 2025,UMNTC,UMNTC,CHEM,2302,001,Org Chem II,W,45,4,PI,"Perkins,Angela",Professor,aperkins
1255,Sum 2025,UMNTC,UMNRO,CHEM,2335,001,General Chemistry II,B,14,2,PI,"Prat-Resina,Xavier",Associate Professor,pratr001
1255,Sum 2025,UMNTC,UMNRO,CHEM,2335,001,General Chemistry II,B+,14,1,PI,"Prat-Resina,Xavier",Associate Professor,pratr001
1255,Sum 2025,UMNTC,UMNRO,CHEM,2335,001,General Chemistry II,B-,14,4,PI,"Prat-Resina,Xavier",Associate Professor,pratr001
1255,Sum 2025,UMNTC,UMNRO,CHEM,2335,001,General Chemistry II,C,14,2,PI,"Prat-Resina,Xavier",Associate Professor,pratr001
1255,Sum 2025,UMNTC,UMNRO,CHEM,2335,001,General Chemistry II,C+,14,2,PI,"Prat-Resina,Xavier",Associate Professor,pratr001
1255,Sum 2025,UMNTC,UMNRO,CHEM,2335,001,General Chemistry II,D+,14,2,PI,"Prat-Resina,Xavier",Associate Professor,pratr001
1255,Sum 2025,UMNTC,UMNRO,CHEM,2335,001,General Chemistry II,F,14,1,PI,"Prat-Resina,Xavier",Associate Professor,pratr001
1255,Sum 2025,UMNDL,UMNDL,CHEM,2541,001,Organic Chemistry I,A,70,18,PI,"Mereddy,Sangeeta",Teaching Assistant Professor,smereddy
1255,Sum 2025,UMNDL,UMNDL,CHEM,2541,001,Organic Chemistry I,B,70,8,PI,"Mereddy,Sangeeta",Teaching Assistant Professor,smereddy
1255,Sum 2025,UMNDL,UMNDL,CHEM,2541,001,Organic Chemistry I,B+,70,3,PI,"Mereddy,Sangeeta",Teaching Assistant Professor,smereddy
1255,Sum 2025,UMNDL,UMNDL,CHEM,2541,001,Organic Chemistry I,B-,70,4,PI,"Mereddy,Sangeeta",Teaching Assistant Professor,smereddy
1255,Sum 2025,UMNDL,UMNDL,CHEM,2541,001,Organic Chemistry I,C,70,7,PI,"Mereddy,Sangeeta",Teaching Assistant Professor,smereddy
1255,Sum 2025,UMNDL,UMNDL,CHEM,2541,001,Organic Chemistry I,C+,70,4,PI,"Mereddy,Sangeeta",Teaching Assistant Professor,smereddy
1255,Sum 2025,UMNDL,UMNDL,CHEM,2541,001,Organic Chemistry I,C-,70,17,PI,"Mereddy,Sangeeta",Teaching Assistant Professor,smereddy
1255,Sum 2025,UMNDL,UMNDL,CHEM,2541,001,Organic Chemistry I,D,70,2,PI,"Mereddy,Sangeeta",Teaching Assistant Professor,smereddy
1255,Sum 2025,UMNDL,UMNDL,CHEM,2541,001,Organic Chemistry I,D+,70,4,PI,"Mereddy,Sangeeta",Teaching Assistant Professor,smereddy
1255,Sum 2025,UMNDL,UMNDL,CHEM,2541,001,Organic Chemistry I,F,70,1,PI,"Mereddy,Sangeeta",Teaching Assistant Professor,smereddy
1255,Sum 2025,UMNDL,UMNDL,CHEM,2541,001,Organic Chemistry I,W,70,2,PI,"Mereddy,Sangeeta",Teaching Assistant Professor,smereddy
1255,Sum 2025,UMNDL,UMNDL,CHEM,2542,001,Organic Chemistry II,A,69,19,PI,"Grundt,Peter",Associate Professor,pgrundt
1255,Sum 2025,UMNDL,UMNDL,CHEM,2542,001,Organic Chemistry II,A-,69,5,PI,"Grundt,Peter",Associate Professor,pgrundt
1255,Sum 2025,UMNDL,UMNDL,CHEM,2542,001,Organic Chemistry II,B,69,9,PI,"Grundt,Peter",Associate Professor,pgrundt
1255,Sum 2025,UMNDL,UMNDL,CHEM,2542,001,Organic Chemistry II,B+,69,7,PI,"Grundt,Peter",Associate Professor,pgrundt
1255,Sum 2025,UMNDL,UMNDL,CHEM,2542,001,Organic Chemistry II,B-,69,5,PI,"Grundt,Peter",Associate Professor,pgrundt
1255,Sum 2025,UMNDL,UMNDL,CHEM,2542,001,Organic Chemistry II,C,69,7,PI,"Grundt,Peter",Associate Professor,pgrundt
1255,Sum 2025,UMNDL,UMNDL,CHEM,2542,001,Organic Chemistry II,C+,69,5,PI,"Grundt,Peter",Associate Professor,pgrundt
1255,Sum 2025,UMNDL,UMNDL,CHEM,2542,001,Organic Chemistry II,C-,69,6,PI,"Grundt,Peter",Associate Professor,pgrundt
1255,Sum 2025,UMNDL,UMNDL,CHEM,2542,001,Organic Chemistry II,D+,69,1,PI,"Grundt,Peter",Associate Professor,pgrundt
1255,Sum 2025,UMNDL,UMNDL,CHEM,2542,001,Organic Chemistry II,F,69,2,PI,"Grundt,Peter",Associate Professor,pgrundt
1255,Sum 2025,UMNDL,UMNDL,CHEM,2542,001,Organic Chemistry II,W,69,3,PI,"Grundt,Peter",Associate Professor,pgrundt
1255,Sum 2025,UMNDL,UMNDL,CHEM,2543,001,Organic Chemistry I Lab,A,23,19,PI,"Mereddy,Sangeeta",Teaching Assistant Professor,smereddy
1255,Sum 2025,UMNDL,UMNDL,CHEM,2543,001,Organic Chemistry I Lab,A-,23,1,PI,"Mereddy,Sangeeta",Teaching Assistant Professor,smereddy
1255,Sum 2025,UMNDL,UMNDL,CHEM,2543,001,Organic Chemistry I Lab,C+,23,1,PI,"Mereddy,Sangeeta",Teaching Assistant Professor,smereddy
1255,Sum 2025,UMNDL,UMNDL,CHEM,2543,001,Organic Chemistry I Lab,F,23,1,PI,"Mereddy,Sangeeta",Teaching Assistant Professor,smereddy
1255,Sum 2025,UMNDL,UMNDL,CHEM,2543,001,Organic Chemistry I Lab,W,23,1,PI,"Mereddy,Sangeeta",Teaching Assistant Professor,smereddy
1255,Sum 2025,UMNDL,UMNDL,CHEM,2543,002,Organic Chemistry I Lab,A,23,22,PI,"Mereddy,Sangeeta",Teaching Assistant Professor,smereddy
1255,Sum 2025,UMNDL,UMNDL,CHEM,2543,002,Organic Chemistry I Lab,F,23,1,PI,"Mereddy,Sangeeta",Teaching Assistant Professor,smereddy
1255,Sum 2025,UMNDL,UMNDL,CHEM,2544,001,Organic Chemistry II Lab,A,23,9,PI,"Grundt,Peter",Associate Professor,pgrundt
1255,Sum 2025,UMNDL,UMNDL,CHEM,2544,001,Organic Chemistry II Lab,A-,23,2,PI,"Grundt,Peter",Associate Professor,pgrundt
1255,Sum 2025,UMNDL,UMNDL,CHEM,2544,001,Organic Chemistry II Lab,B,23,6,PI,"Grundt,Peter",Associate Professor,pgrundt
1255,Sum 2025,UMNDL,UMNDL,CHEM,2544,001,Organic Chemistry II Lab,B+,23,2,PI,"Grundt,Peter",Associate Professor,pgrundt
1255,Sum 2025,UMNDL,UMNDL,CHEM,2544,001,Organic Chemistry II Lab,B-,23,1,PI,"Grundt,Peter",Associate Professor,pgrundt
1255,Sum 2025,UMNDL,UMNDL,CHEM,2544,001,Organic Chemistry II Lab,C,23,1,PI,"Grundt,Peter",Associate Professor,pgrundt
1255,Sum 2025,UMNDL,UMNDL,CHEM,2544,001,Organic Chemistry II Lab,C+,23,1,PI,"Grundt,Peter",Associate Professor,pgrundt
1255,Sum 2025,UMNDL,UMNDL,CHEM,2544,001,Organic Chemistry II Lab,C-,23,1,PI,"Grundt,Peter",Associate Professor,pgrundt
1255,Sum 2025,UMNDL,UMNDL,CHEM,2544,002,Organic Chemistry II Lab,A,18,4,PI,"Grundt,Peter",Associate Professor,pgrundt
1255,Sum 2025,UMNDL,UMNDL,CHEM,2544,002,Organic Chemistry II Lab,A-,18,1,PI,"Grundt,Peter",Associate Professor,pgrundt
1255,Sum 2025,UMNDL,UMNDL,CHEM,2544,002,Organic Chemistry II Lab,B,18,5,PI,"Grundt,Peter",Associate Professor,pgrundt
1255,Sum 2025,UMNDL,UMNDL,CHEM,2544,002,Organic Chemistry II Lab,B-,18,2,PI,"Grundt,Peter",Associate Professor,pgrundt
1255,Sum 2025,UMNDL,UMNDL,CHEM,2544,002,Organic Chemistry II Lab,C,18,1,PI,"Grundt,Peter",Associate Professor,pgrundt
1255,Sum 2025,UMNDL,UMNDL,CHEM,2544,002,Organic Chemistry II Lab,C+,18,2,PI,"Grundt,Peter",Associate Professor,pgrundt
1255,Sum 2025,UMNDL,UMNDL,CHEM,2544,002,Organic Chemistry II Lab,D,18,1,PI,"Grundt,Peter",Associate Professor,pgrundt
1255,Sum 2025,UMNDL,UMNDL,CHEM,2544,002,Organic Chemistry II Lab,F,18,1,PI,"Grundt,Peter",Associate Professor,pgrundt
1255,Sum 2025,UMNDL,UMNDL,CHEM,2544,002,Organic Chemistry II Lab,W,18,1,PI,"Grundt,Peter",Associate Professor,pgrundt
1255,Sum 2025,UMNTC,UMNTC,CHEM,3101,001,Intro Analytical Chemistry,A,12,6,PI,"Bantz,Kyle Christine",Associate Professor,bantz008
1255,Sum 2025,UMNTC,UMNTC,CHEM,3101,001,Intro Analytical Chemistry,A-,12,2,PI,"Bantz,Kyle Christine",Associate Professor,bantz008
