TERM,CAMPUS,SUBJECT,CATALOG_NBR,CLASS_SECTION,DESCR,CRSE_GRADE_OFF,GRADE_HDCNT,HR_NAME,INTERNET_ID,FULL_NAME
1235,UMNTC,MLSP,5014W,001,Lab Oper in Health Care,B,1,Andrew Yue,yuex0004,MLSP 5014W
1235,UMNTC,MLSP,5014W,001,Lab Oper in Health Care,B+,2,Andrew Yue,yuex0004,MLSP 5014W
1235,UMNTC,MLSP,5311,002,Laboratory Techniques,A,5,Hannah Gartzke,hgartzke,MLSP 5311
1235,UMNTC,MLSP,5311,002,Laboratory Techniques,A-,6,Hannah Gartzke,hgartzke,MLSP 5311
1235,UMNTC,MLSP,5311,002,Laboratory Techniques,B,2,Hannah Gartzke,hgartzke,MLSP 5311
1235,UMNTC,MLSP,5311,002,Laboratory Techniques,B+,3,Hannah Gartzke,hgartzke,MLSP 5311
1235,UMNTC,MLSP,5311,002,Laboratory Techniques,B-,1,Hannah Gartzke,hgartzke,MLSP 5311
1235,UMNTC,MLSP,5311,002,Laboratory Techniques,C,2,Hannah Gartzke,hgartzke,MLSP 5311
1235,UMNTC,MLSP,5311,002,Laboratory Techniques,C+,2,Hannah Gartzke,hgartzke,MLSP 5311
1235,UMNTC,MLSP,5511,001,Principles of Immunobiology,A,1,Stephen Wiesner,wiesn003,MLSP 5511
1235,UMNTC,MLSP,5511,001,Principles of Immunobiology,B,2,Stephen Wiesner,wiesn003,MLSP 5511
1235,UMNTC,MLSP,5511,001,Principles of Immunobiology,B-,1,Stephen Wiesner,wiesn003,MLSP 5511
1235,UMNTC,MLSP,5511,001,Principles of Immunobiology,C,3,Stephen Wiesner,wiesn003,MLSP 5511
1235,UMNTC,MLSP,5511,001,Principles of Immunobiology,C+,3,Stephen Wiesner,wiesn003,MLSP 5511
1235,UMNTC,MONT,3101,500,French Cinema,A,6,Unknown Instructor,,MONT 3101
1235,UMNTC,MONT,3101,500,French Cinema,A-,2,Unknown Instructor,,MONT 3101
1235,UMNTC,MONT,3101,500,French Cinema,B,2,Unknown Instructor,,MONT 3101
1235,UMNTC,MONT,3101,500,French Cinema,B+,1,Unknown Instructor,,MONT 3101
1235,UMNTC,MORT,3379,001,Clinical Funeral Srvc Rotation,A,12,Carrie Rowell,carowell,MORT 3379
1235,UMNTC,MORT,3379,001,Clinical Funeral Srvc Rotation,A-,2,Carrie Rowell,carowell,MORT 3379
1235,UMNTC,MORT,3379,001,Clinical Funeral Srvc Rotation,C,1,Carrie Rowell,carowell,MORT 3379
1235,UMNTC,MSBA,6111,001,Business Essentials,A,8,Kendell Poch,beck0620,MSBA 6111
1235,UMNTC,MSBA,6111,001,Business Essentials,A-,11,Kendell Poch,beck0620,MSBA 6111
1235,UMNTC,MSBA,6111,001,Business Essentials,B,2,Kendell Poch,beck0620,MSBA 6111
1235,UMNTC,MSBA,6111,001,Business Essentials,B+,13,Kendell Poch,beck0620,MSBA 6111
1235,UMNTC,MSBA,6111,001,Business Essentials,B-,4,Kendell Poch,beck0620,MSBA 6111
1235,UMNTC,MSBA,6111,002,Business Essentials,A,6,Kendell Poch,beck0620,MSBA 6111
1235,UMNTC,MSBA,6111,002,Business Essentials,A-,13,Kendell Poch,beck0620,MSBA 6111
1235,UMNTC,MSBA,6111,002,Business Essentials,B,4,Kendell Poch,beck0620,MSBA 6111
1235,UMNTC,MSBA,6111,002,Business Essentials,B+,12,Kendell Poch,beck0620,MSBA 6111
1235,UMNTC,MSBA,6111,002,Business Essentials,B-,1,Kendell Poch,beck0620,MSBA 6111
1235,UMNTC,MSBA,6121,001,Intro to Stats for Scientists,A,8,Shawn C,curley,MSBA 6121
1235,UMNTC,MSBA,6121,001,Intro to Stats for Scientists,A-,8,Shawn C,curley,MSBA 6121
1235,UMNTC,MSBA,6121,001,Intro to Stats for Scientists,B,5,Shawn C,curley,MSBA 6121
1235,UMNTC,MSBA,6121,001,Intro to Stats for Scientists,B+,11,Shawn C,curley,MSBA 6121
1235,UMNTC,MSBA,6121,001,Intro to Stats for Scientists,B-,4,Shawn C,curley,MSBA 6121
1235,UMNTC,MSBA,6121,001,Intro to Stats for Scientists,C+,2,Shawn C,curley,MSBA 6121
1235,UMNTC,MSBA,6121,002,Intro to Stats for Scientists,A,1,Shawn C,curley,MSBA 6121
1235,UMNTC,MSBA,6121,002,Intro to Stats for Scientists,A-,8,Shawn C,curley,MSBA 6121
1235,UMNTC,MSBA,6121,002,Intro to Stats for Scientists,B,10,Shawn C,curley,MSBA 6121
1235,UMNTC,MSBA,6121,002,Intro to Stats for Scientists,B+,8,Shawn C,curley,MSBA 6121
1235,UMNTC,MSBA,6121,002,Intro to Stats for Scientists,B-,6,Shawn C,curley,MSBA 6121
1235,UMNTC,MSBA,6121,002,Intro to Stats for Scientists,C,1,Shawn C,curley,MSBA 6121
1235,UMNTC,MSBA,6121,002,Intro to Stats for Scientists,C+,2,Shawn C,curley,MSBA 6121
1235,UMNTC,MSBA,6131,001,Intro to Business Analytics,A,26,Mochen Yang,yang3653,MSBA 6131
1235,UMNTC,MSBA,6131,001,Intro to Business Analytics,A-,6,Mochen Yang,yang3653,MSBA 6131
1235,UMNTC,MSBA,6131,001,Intro to Business Analytics,B,2,Mochen Yang,yang3653,MSBA 6131
1235,UMNTC,MSBA,6131,001,Intro to Business Analytics,B+,4,Mochen Yang,yang3653,MSBA 6131
1235,UMNTC,MSBA,6131,002,Intro to Business Analytics,A,22,Mochen Yang,yang3653,MSBA 6131
1235,UMNTC,MSBA,6131,002,Intro to Business Analytics,A-,11,Mochen Yang,yang3653,MSBA 6131
1235,UMNTC,MSBA,6131,002,Intro to Business Analytics,B+,5,Mochen Yang,yang3653,MSBA 6131
1235,UMNTC,MSBA,6311,001,Programming for Data Science,A,9,Ken Reily,reil0037,MSBA 6311
1235,UMNTC,MSBA,6311,001,Programming for Data Science,A-,12,Ken Reily,reil0037,MSBA 6311
1235,UMNTC,MSBA,6311,001,Programming for Data Science,B,10,Ken Reily,reil0037,MSBA 6311
1235,UMNTC,MSBA,6311,001,Programming for Data Science,B+,4,Ken Reily,reil0037,MSBA 6311
1235,UMNTC,MSBA,6311,001,Programming for Data Science,B-,2,Ken Reily,reil0037,MSBA 6311
1235,UMNTC,MSBA,6311,001,Programming for Data Science,C+,2,Ken Reily,reil0037,MSBA 6311
1235,UMNTC,MSBA,6311,002,Programming for Data Science,A,5,Ken Reily,reil0037,MSBA 6311
1235,UMNTC,MSBA,6311,002,Programming for Data Science,A-,5,Ken Reily,reil0037,MSBA 6311
1235,UMNTC,MSBA,6311,002,Programming for Data Science,B,17,Ken Reily,reil0037,MSBA 6311
1235,UMNTC,MSBA,6311,002,Programming for Data Science,B+,9,Ken Reily,reil0037,MSBA 6311
1235,UMNTC,MSBA,6311,002,Programming for Data Science,B-,2,Ken Reily,reil0037,MSBA 6311
1235,UMNTC,MSBA,6321,001,"Data Mgmt, DB & Data Warehsing",A,10,Vedran Lelas,vlelas,MSBA 6321
1235,UMNTC,MSBA,6321,001,"Data Mgmt, DB & Data Warehsing",A-,10,Vedran Lelas,vlelas,MSBA 6321
1235,UMNTC,MSBA,6321,001,"Data Mgmt, DB & Data Warehsing",B,6,Vedran Lelas,vlelas,MSBA 6321
1235,UMNTC,MSBA,6321,001,"Data Mgmt, DB & Data Warehsing",B+,9,Vedran Lelas,vlelas,MSBA 6321
1235,UMNTC,MSBA,6321,001,"Data Mgmt, DB & Data Warehsing",B-,2,Vedran Lelas,vlelas,MSBA 6321
1235,UMNTC,MSBA,6321,001,"Data Mgmt, DB & Data Warehsing",C,1,Vedran Lelas,vlelas,MSBA 6321
1235,UMNTC,MSBA,6321,002,"Data Mgmt, DB & Data Warehsing",A,13,Vedran Lelas,vlelas,MSBA 6321
1235,UMNTC,MSBA,6321,002,"Data Mgmt, DB & Data Warehsing",A-,6,Vedran Lelas,vlelas,MSBA 6321
1235,UMNTC,MSBA,6321,002,"Data Mgmt, DB & Data Warehsing",B,8,Vedran Lelas,vlelas,MSBA 6321
1235,UMNTC,MSBA,6321,002,"Data Mgmt, DB & Data Warehsing",B+,6,Vedran Lelas,vlelas,MSBA 6321
1235,UMNTC,MSBA,6321,002,"Data Mgmt, DB & Data Warehsing",B-,2,Vedran Lelas,vlelas,MSBA 6321
1235,UMNTC,MSBA,6321,002,"Data Mgmt, DB & Data Warehsing",C,1,Vedran Lelas,vlelas,MSBA 6321
1235,UMNTC,MSBA,6321,002,"Data Mgmt, DB & Data Warehsing",C+,2,Vedran Lelas,vlelas,MSBA 6321
1235,UMNTC,MSF,6031,001,Financial Accounting,A,26,Scott Johnson,joh20235,MSF 6031
1235,UMNTC,MSF,6031,001,Financial Accounting,A-,7,Scott Johnson,joh20235,MSF 6031
1235,UMNTC,MSF,6031,001,Financial Accounting,B+,1,Scott Johnson,joh20235,MSF 6031
1235,UMNTC,MSF,6031,001,Financial Accounting,C,1,Scott Johnson,joh20235,MSF 6031
1235,UMNTC,MSF,6221,001,"Finance I: Risk, Return, Value",A,26,Zhenhu Jin,jin00266,MSF 6221
1235,UMNTC,MSF,6221,001,"Finance I: Risk, Return, Value",A-,6,Zhenhu Jin,jin00266,MSF 6221
1235,UMNTC,MSF,6221,001,"Finance I: Risk, Return, Value",B+,1,Zhenhu Jin,jin00266,MSF 6221
1235,UMNTC,MSF,6221,001,"Finance I: Risk, Return, Value",B-,1,Zhenhu Jin,jin00266,MSF 6221
1235,UMNTC,MSF,6421,001,Computing for Finance,A,8,Timothy Nantell,tnantell,MSF 6421
1235,UMNTC,MSF,6421,001,Computing for Finance,A-,15,Timothy Nantell,tnantell,MSF 6421
1235,UMNTC,MSF,6421,001,Computing for Finance,B,1,Timothy Nantell,tnantell,MSF 6421
1235,UMNTC,MSF,6421,001,Computing for Finance,B+,7,Timothy Nantell,tnantell,MSF 6421
1235,UMNTC,MSF,6921,001,Introduction to Python,A,21,Ryan Sougstad,sougs002,MSF 6921
1235,UMNTC,MSF,6921,001,Introduction to Python,A-,7,Ryan Sougstad,sougs002,MSF 6921
1235,UMNTC,MSF,6921,001,Introduction to Python,B+,3,Ryan Sougstad,sougs002,MSF 6921
1235,UMNTC,MSF,6921,001,Introduction to Python,B-,1,Ryan Sougstad,sougs002,MSF 6921
1235,UMNTC,MTHE,3101,001,Mathematics & Pedagogy I,A,7,Alyssa Kasahara,,MTHE 3101
1235,UMNTC,MTHE,3101,001,Mathematics & Pedagogy I,A-,3,Alyssa Kasahara,,MTHE 3101
1235,UMNTC,MTHE,3101,001,Mathematics & Pedagogy I,B+,1,Alyssa Kasahara,,MTHE 3101
1235,UMNTC,MTHE,3102,001,Mathematics & Pedagogy II,A,7,Amber Armstrong,,MTHE 3102
1235,UMNTC,MTHE,3102,001,Mathematics & Pedagogy II,A-,4,Amber Armstrong,,MTHE 3102
1235,UMNTC,MUS,1013,301,Rock I: Rock Music to 1970,A,18,Jordon Goebel,,MUS 1013
1235,UMNTC,MUS,1013,301,Rock I: Rock Music to 1970,A-,2,Jordon Goebel,,MUS 1013
1235,UMNTC,MUS,1013,301,Rock I: Rock Music to 1970,B+,1,Jordon Goebel,,MUS 1013
1235,UMNTC,MUS,1013,301,Rock I: Rock Music to 1970,C,1,Jordon Goebel,,MUS 1013
1235,UMNTC,MUS,1013,301,Rock I: Rock Music to 1970,F,1,Jordon Goebel,,MUS 1013
1235,UMNTC,MUS,1013,301,Rock I: Rock Music to 1970,W,1,Jordon Goebel,,MUS 1013
1235,UMNTC,MUS,1013,302,Rock I: Rock Music to 1970,A,17,Jordon Goebel,,MUS 1013
1235,UMNTC,MUS,1013,302,Rock I: Rock Music to 1970,B,1,Jordon Goebel,,MUS 1013
1235,UMNTC,MUS,1013,302,Rock I: Rock Music to 1970,D,1,Jordon Goebel,,MUS 1013
1235,UMNTC,MUS,1013,302,Rock I: Rock Music to 1970,F,2,Jordon Goebel,,MUS 1013
1235,UMNTC,MUS,1015W,301,Music and Movies,A,9,Leyna Papach,,MUS 1015W
1235,UMNTC,MUS,1015W,301,Music and Movies,A-,2,Leyna Papach,,MUS 1015W
1235,UMNTC,MUS,1015W,301,Music and Movies,D,1,Leyna Papach,,MUS 1015W
1235,UMNTC,MUS,1015W,301,Music and Movies,W,1,Leyna Papach,,MUS 1015W
1235,UMNTC,NSCI,3101,001,Neurobio I: Mol Cell Systems,A,4,Lorene Lanier,lanier,NSCI 3101
1235,UMNTC,NSCI,3101,001,Neurobio I: Mol Cell Systems,A-,4,Lorene Lanier,lanier,NSCI 3101
1235,UMNTC,NSCI,3101,001,Neurobio I: Mol Cell Systems,B,2,Lorene Lanier,lanier,NSCI 3101
1235,UMNTC,NSCI,3101,001,Neurobio I: Mol Cell Systems,B+,4,Lorene Lanier,lanier,NSCI 3101
1235,UMNTC,NSCI,3101,001,Neurobio I: Mol Cell Systems,B-,4,Lorene Lanier,lanier,NSCI 3101
1235,UMNTC,NSCI,3101,001,Neurobio I: Mol Cell Systems,C+,4,Lorene Lanier,lanier,NSCI 3101
1235,UMNTC,NSCI,3101,001,Neurobio I: Mol Cell Systems,C-,3,Lorene Lanier,lanier,NSCI 3101
1235,UMNTC,NSCI,3101,001,Neurobio I: Mol Cell Systems,F,2,Lorene Lanier,lanier,NSCI 3101
1235,UMNTC,NSCI,3101,001,Neurobio I: Mol Cell Systems,W,2,Lorene Lanier,lanier,NSCI 3101
1235,UMNTC,NURS,5115,001,Interpro Healthcare Informatic,A,54,Beth Meyers,drav0008,NURS 5115
1235,UMNTC,NURS,5115,001,Interpro Healthcare Informatic,A-,5,Beth Meyers,drav0008,NURS 5115
1235,UMNTC,NURS,5115,001,Interpro Healthcare Informatic,B+,2,Beth Meyers,drav0008,NURS 5115
1235,UMNTC,NURS,5115,002,Interpro Healthcare Informatic,A,15,Christie Martin,mart1026,NURS 5115
1235,UMNTC,NURS,5115,002,Interpro Healthcare Informatic,A-,1,Christie Martin,mart1026,NURS 5115
1235,UMNTC,NURS,5115,002,Interpro Healthcare Informatic,B+,1,Christie Martin,mart1026,NURS 5115
1235,UMNTC,NURS,5200,001,Holistic Health & Therapeutics,A,23,Ann Hayden,ahayden,NURS 5200
1235,UMNTC,NURS,5200,001,Holistic Health & Therapeutics,A-,24,Ann Hayden,ahayden,NURS 5200
1235,UMNTC,NURS,5200,001,Holistic Health & Therapeutics,B,2,Ann Hayden,ahayden,NURS 5200
1235,UMNTC,NURS,5200,001,Holistic Health & Therapeutics,B+,6,Ann Hayden,ahayden,NURS 5200
1235,UMNTC,NURS,6200,001,Science of Nurs Intervention,A,51,Mary Tracy,tracy005,NURS 6200
1235,UMNTC,NURS,6200,001,Science of Nurs Intervention,A-,10,Mary Tracy,tracy005,NURS 6200
1235,UMNTC,NURS,6200,001,Science of Nurs Intervention,B+,1,Mary Tracy,tracy005,NURS 6200
1235,UMNTC,NURS,6210,001,Midwi Care Childbearing Family,A-,6,Carrie Neerland,neerland,NURS 6210
1235,UMNTC,NURS,6210,001,Midwi Care Childbearing Family,B,2,Carrie Neerland,neerland,NURS 6210
1235,UMNTC,NURS,6210,001,Midwi Care Childbearing Family,B+,3,Carrie Neerland,neerland,NURS 6210
1235,UMNTC,NURS,6802,001,PMHAPN: Indv/Family Psych,A,8,Barbara Peterson,pete1389,NURS 6802
1235,UMNTC,NURS,6802,001,PMHAPN: Indv/Family Psych,A-,5,Barbara Peterson,pete1389,NURS 6802
1235,UMNTC,NURS,6802,001,PMHAPN: Indv/Family Psych,B+,1,Barbara Peterson,pete1389,NURS 6802
1235,UMNTC,NURS,6901,001,Basic Nurse Anesthesia Princip,A,11,Trevor Goldsmith,,NURS 6901
1235,UMNTC,NURS,6901,001,Basic Nurse Anesthesia Princip,A-,3,Trevor Goldsmith,,NURS 6901
1235,UMNTC,NURS,6901,001,Basic Nurse Anesthesia Princip,B,1,Trevor Goldsmith,,NURS 6901
1235,UMNTC,NURS,7102,001,Scholarly & Prof. Engagement,A,5,Christine Mueller,cmueller,NURS 7102
1235,UMNTC,NURS,7102,001,Scholarly & Prof. Engagement,A-,2,Christine Mueller,cmueller,NURS 7102
1235,UMNTC,NURS,7102,001,Scholarly & Prof. Engagement,B,3,Christine Mueller,cmueller,NURS 7102
1235,UMNTC,NURS,7102,001,Scholarly & Prof. Engagement,B-,2,Christine Mueller,cmueller,NURS 7102
1235,UMNTC,NURS,7102,001,Scholarly & Prof. Engagement,C,1,Christine Mueller,cmueller,NURS 7102
1235,UMNTC,NURS,7102,001,Scholarly & Prof. Engagement,C+,1,Christine Mueller,cmueller,NURS 7102
1235,UMNTC,NURS,7200,001,Economics of Health Care,A,32,Rozina Bhimani,bhim0001,NURS 7200
1235,UMNTC,NURS,7200,001,Economics of Health Care,A-,2,Rozina Bhimani,bhim0001,NURS 7200
1235,UMNTC,NURS,7300,001,Program Planning and Eval,A,32,Sarah Hoffman,hoff0742,NURS 7300
1235,UMNTC,NURS,7300,001,Program Planning and Eval,A-,6,Sarah Hoffman,hoff0742,NURS 7300
1235,UMNTC,NURS,7300,001,Program Planning and Eval,W,1,Sarah Hoffman,hoff0742,NURS 7300
1235,UMNTC,NURS,7300,002,Program Planning and Eval,A,16,Jiwoo Lee,leex5222,NURS 7300
1235,UMNTC,NURS,7300,002,Program Planning and Eval,A-,8,Jiwoo Lee,leex5222,NURS 7300
1235,UMNTC,NURS,7300,002,Program Planning and Eval,B,1,Jiwoo Lee,leex5222,NURS 7300
1235,UMNTC,NURS,7300,002,Program Planning and Eval,W,1,Jiwoo Lee,leex5222,NURS 7300
1235,UMNTC,NURS,7400,001,Health Policy Leadership,A,26,Eunice Areba,areba002,NURS 7400
1235,UMNTC,NURS,7400,001,Health Policy Leadership,A-,3,Eunice Areba,areba002,NURS 7400
1235,UMNTC,NURS,7400,001,Health Policy Leadership,B+,1,Eunice Areba,areba002,NURS 7400
1235,UMNTC,NURS,7400,001,Health Policy Leadership,C,2,Eunice Areba,areba002,NURS 7400
1235,UMNTC,NURS,7400,002,Health Policy Leadership,A,13,Eunice Areba,areba002,NURS 7400
1235,UMNTC,NURS,7400,002,Health Policy Leadership,A-,1,Eunice Areba,areba002,NURS 7400
1235,UMNTC,NURS,7400,002,Health Policy Leadership,B,1,Eunice Areba,areba002,NURS 7400
1235,UMNTC,NURS,7400,002,Health Policy Leadership,B+,1,Eunice Areba,areba002,NURS 7400
1235,UMNTC,NURS,7400,002,Health Policy Leadership,B-,2,Eunice Areba,areba002,NURS 7400
1235,UMNTC,NURS,7400,002,Health Policy Leadership,W,1,Eunice Areba,areba002,NURS 7400
1235,UMNTC,NURS,7515,001,HealthCareChildforFNPWellChild,A,1,Mary Benbenek,benbe001,NURS 7515
1235,UMNTC,NURS,7515,001,HealthCareChildforFNPWellChild,A-,7,Mary Benbenek,benbe001,NURS 7515
1235,UMNTC,NURS,7515,001,HealthCareChildforFNPWellChild,B+,4,Mary Benbenek,benbe001,NURS 7515
1235,UMNTC,NURS,7518,001,Health Care Elder Pt for FNP,A,17,Ann Hayden,ahayden,NURS 7518
1235,UMNTC,NURS,7518,001,Health Care Elder Pt for FNP,A-,1,Ann Hayden,ahayden,NURS 7518
1235,UMNTC,NURS,7900,001,Schol Teach/Learn in Nursing,A,35,Mary Hearst,hearst,NURS 7900
1235,UMNTC,NURS,7900,001,Schol Teach/Learn in Nursing,A-,5,Mary Hearst,hearst,NURS 7900
1235,UMNTC,NURS,7900,001,Schol Teach/Learn in Nursing,W,1,Mary Hearst,hearst,NURS 7900
1235,UMNTC,NURS,7900,002,Schol Teach/Learn in Nursing,A,37,Megan Voss,vossx146,NURS 7900
1235,UMNTC,NURS,7900,002,Schol Teach/Learn in Nursing,A-,1,Megan Voss,vossx146,NURS 7900
1235,UMNTC,OBST,7500,001,Ob/Gyn Women's Hlth Clerkship,N,1,Sarah Hutto,hutt0066,OBST 7500
1235,UMNTC,OBST,7500,001,Ob/Gyn Women's Hlth Clerkship,P,13,Sarah Hutto,hutt0066,OBST 7500
1235,UMNTC,OLPD,1303,001,Lead in Organizational Context,A,12,Amie Bergersen,,OLPD 1303
1235,UMNTC,OLPD,1303,001,Lead in Organizational Context,A-,2,Amie Bergersen,,OLPD 1303
1235,UMNTC,OLPD,1303,001,Lead in Organizational Context,B,2,Amie Bergersen,,OLPD 1303
1235,UMNTC,OLPD,1303,001,Lead in Organizational Context,B+,2,Amie Bergersen,,OLPD 1303
1235,UMNTC,OLPD,1303,001,Lead in Organizational Context,C,1,Amie Bergersen,,OLPD 1303
1235,UMNTC,OLPD,1303,001,Lead in Organizational Context,C-,2,Amie Bergersen,,OLPD 1303
1235,UMNTC,OLPD,1303,001,Lead in Organizational Context,F,1,Amie Bergersen,,OLPD 1303
1235,UMNTC,OLPD,2811,001,Societies of the Future: Work,A,8,Meg Fitzgerald-Sisk,mfsisk,OLPD 2811
1235,UMNTC,OLPD,2811,001,Societies of the Future: Work,A-,2,Meg Fitzgerald-Sisk,mfsisk,OLPD 2811
1235,UMNTC,OLPD,2811,001,Societies of the Future: Work,B,1,Meg Fitzgerald-Sisk,mfsisk,OLPD 2811
1235,UMNTC,OLPD,2811,001,Societies of the Future: Work,B+,1,Meg Fitzgerald-Sisk,mfsisk,OLPD 2811
1235,UMNTC,OLPD,2811,001,Societies of the Future: Work,B-,4,Meg Fitzgerald-Sisk,mfsisk,OLPD 2811
1235,UMNTC,OLPD,2811,001,Societies of the Future: Work,F,1,Meg Fitzgerald-Sisk,mfsisk,OLPD 2811
1235,UMNTC,OLPD,2811,001,Societies of the Future: Work,W,2,Meg Fitzgerald-Sisk,mfsisk,OLPD 2811
1235,UMNTC,OLPD,3308,001,Data-Driven Decision-Making,A,4,Sehoon Kim,kimsh,OLPD 3308
1235,UMNTC,OLPD,3308,001,Data-Driven Decision-Making,A-,5,Sehoon Kim,kimsh,OLPD 3308
1235,UMNTC,OLPD,3308,001,Data-Driven Decision-Making,B,6,Sehoon Kim,kimsh,OLPD 3308
1235,UMNTC,OLPD,3308,001,Data-Driven Decision-Making,B+,5,Sehoon Kim,kimsh,OLPD 3308
1235,UMNTC,OLPD,3308,001,Data-Driven Decision-Making,B-,2,Sehoon Kim,kimsh,OLPD 3308
1235,UMNTC,OLPD,3308,001,Data-Driven Decision-Making,C,2,Sehoon Kim,kimsh,OLPD 3308
1235,UMNTC,OLPD,3308,001,Data-Driven Decision-Making,C+,3,Sehoon Kim,kimsh,OLPD 3308
1235,UMNTC,OLPD,3308,001,Data-Driven Decision-Making,C-,1,Sehoon Kim,kimsh,OLPD 3308
1235,UMNTC,OLPD,3308,001,Data-Driven Decision-Making,F,1,Sehoon Kim,kimsh,OLPD 3308
1235,UMNTC,OLPD,3308,001,Data-Driven Decision-Making,W,1,Sehoon Kim,kimsh,OLPD 3308
1235,UMNTC,OLPD,3331H,500,Honors Global Identity,A,18,Christine Anderson,ander590,OLPD 3331H
1235,UMNTC,OLPD,3331H,500,Honors Global Identity,B,1,Christine Anderson,ander590,OLPD 3331H
1235,UMNTC,OLPD,3331H,500,Honors Global Identity,C,1,Christine Anderson,ander590,OLPD 3331H
1235,UMNTC,OLPD,3332,500,Global Identity,A,12,Christine Anderson,ander590,OLPD 3332
1235,UMNTC,OLPD,3332,500,Global Identity,B+,1,Christine Anderson,ander590,OLPD 3332
1235,UMNTC,OLPD,3332,500,Global Identity,B-,1,Christine Anderson,ander590,OLPD 3332
1235,UMNTC,OLPD,3332,500,Global Identity,F,3,Christine Anderson,ander590,OLPD 3332
1235,UMNTC,OLPD,3401,001,Teaching Marketing Promotion,A,6,Minjung Kim,kim00242,OLPD 3401
1235,UMNTC,OLPD,3401,001,Teaching Marketing Promotion,C+,1,Minjung Kim,kim00242,OLPD 3401
1235,UMNTC,OLPD,3401,001,Teaching Marketing Promotion,F,1,Minjung Kim,kim00242,OLPD 3401
1235,UMNTC,OLPD,3401,001,Teaching Marketing Promotion,W,2,Minjung Kim,kim00242,OLPD 3401
1235,UMNTC,OLPD,3609,001,Profession & Pract of BME/HRD,A,5,Richard Roman,,OLPD 3609
1235,UMNTC,OLPD,3609,001,Profession & Pract of BME/HRD,A-,3,Richard Roman,,OLPD 3609
1235,UMNTC,OLPD,3609,001,Profession & Pract of BME/HRD,B,1,Richard Roman,,OLPD 3609
1235,UMNTC,OLPD,3609,001,Profession & Pract of BME/HRD,B+,2,Richard Roman,,OLPD 3609
1235,UMNTC,OLPD,3609,001,Profession & Pract of BME/HRD,B-,2,Richard Roman,,OLPD 3609
1235,UMNTC,OLPD,3609,001,Profession & Pract of BME/HRD,W,2,Richard Roman,,OLPD 3609
1235,UMNTC,OLPD,3609,002,Profession & Pract of BME/HRD,A,14,Madeline Rowe,,OLPD 3609
1235,UMNTC,OLPD,3609,002,Profession & Pract of BME/HRD,A-,2,Madeline Rowe,,OLPD 3609
1235,UMNTC,OLPD,3609,002,Profession & Pract of BME/HRD,B,1,Madeline Rowe,,OLPD 3609
1235,UMNTC,OLPD,3609,002,Profession & Pract of BME/HRD,C,1,Madeline Rowe,,OLPD 3609
1235,UMNTC,OLPD,4696,002,Bsnss Mrktng Ed/Human Rsrc Dev,S,34,Daniel Koza,kozax018,OLPD 4696
1235,UMNTC,OLPD,4696,002,Bsnss Mrktng Ed/Human Rsrc Dev,W,1,Daniel Koza,kozax018,OLPD 4696
1235,UMNTC,OLPD,5005,001,School and Society,A,9,Brittany Stahlman,,OLPD 5005
1235,UMNTC,OLPD,5005,001,School and Society,A-,1,Brittany Stahlman,,OLPD 5005
1235,UMNTC,OLPD,5005,001,School and Society,B,1,Brittany Stahlman,,OLPD 5005
1235,UMNTC,OLPD,5005,001,School and Society,B+,1,Brittany Stahlman,,OLPD 5005
1235,UMNTC,OLPD,5005,001,School and Society,B-,1,Brittany Stahlman,,OLPD 5005
1235,UMNTC,OLPD,5201,001,Strategies,A,12,Rosemarie Park,parkx002,OLPD 5201
1235,UMNTC,OLPD,5201,001,Strategies,B+,1,Rosemarie Park,parkx002,OLPD 5201
1235,UMNTC,OLPD,5201,001,Strategies,W,1,Rosemarie Park,parkx002,OLPD 5201
1235,UMNTC,OLPD,5202,001,Adult  Lrng & Devp,A,18,Rosemarie Park,parkx002,OLPD 5202
1235,UMNTC,OLPD,5202,001,Adult  Lrng & Devp,B,1,Rosemarie Park,parkx002,OLPD 5202
1235,UMNTC,OLPD,5607,001,Organization Development,A,18,Joshua Collins,collinsj,OLPD 5607
1235,UMNTC,OLPD,5607,001,Organization Development,A-,1,Joshua Collins,collinsj,OLPD 5607
1235,UMNTC,OLPD,5607,001,Organization Development,B,1,Joshua Collins,collinsj,OLPD 5607
1235,UMNTC,OLPD,5607,001,Organization Development,B+,3,Joshua Collins,collinsj,OLPD 5607
1235,UMNTC,OLPD,5616,001,Instructional Desi for e-Learn,A,10,Sehoon Kim,kimsh,OLPD 5616
1235,UMNTC,OLPD,5616,001,Instructional Desi for e-Learn,C-,1,Sehoon Kim,kimsh,OLPD 5616
1235,UMNTC,OLPD,5819,001,Eval & Using Research,A,14,Joshua Collins,collinsj,OLPD 5819
1235,UMNTC,OLPD,5819,001,Eval & Using Research,A-,3,Joshua Collins,collinsj,OLPD 5819
1235,UMNTC,OLPD,5819,001,Eval & Using Research,B,1,Joshua Collins,collinsj,OLPD 5819
1235,UMNTC,OLPD,5819,001,Eval & Using Research,B+,2,Joshua Collins,collinsj,OLPD 5819
1235,UMNTC,OLPD,5819,001,Eval & Using Research,W,1,Joshua Collins,collinsj,OLPD 5819
1235,UMNTC,OT,1003,001,Intro:Occup Therap,A,12,Cindy Jacobs,pell0063,OT 1003
1235,UMNTC,OT,1003,001,Intro:Occup Therap,A-,3,Cindy Jacobs,pell0063,OT 1003
1235,UMNTC,OT,1003,001,Intro:Occup Therap,B+,1,Cindy Jacobs,pell0063,OT 1003
