INSTITUTION,CAMPUS,SUBJECT,CATALOG_NBR,CLASS_SECTION,DESCR,CRSE_GRADE_OFF,GRADE_HDCNT,NAME,INTERNET_ID,TERM,FULL_NAME
UMNTC,UMNTC,ABUS,4027,302,Core Technologies for Business,B,2,Uriah Giordana,ugiordan,1253,ABUS 4027
UMNTC,UMNTC,ABUS,4027,302,Core Technologies for Business,B+,1,Uriah Giordana,ugiordan,1253,ABUS 4027
UMNTC,UMNTC,ABUS,4027,302,Core Technologies for Business,C,3,Uriah Giordana,ugiordan,1253,ABUS 4027
UMNTC,UMNTC,ABUS,4027,302,Core Technologies for Business,F,1,Uriah Giordana,ugiordan,1253,ABUS 4027
UMNTC,UMNTC,ABUS,4027,302,Core Technologies for Business,W,1,Uriah Giordana,ugiordan,1253,ABUS 4027
UMNTC,UMNTC,ABUS,4041,301,Dynamics of Leadership,A,4,Steve Comingdeer,comin002,1253,ABUS 4041
UMNTC,UMNTC,ABUS,4041,301,Dynamics of Leadership,A-,8,Steve Comingdeer,comin002,1253,ABUS 4041
UMNTC,UMNTC,ABUS,4041,301,Dynamics of Leadership,B,8,Steve Comingdeer,comin002,1253,ABUS 4041
UMNTC,UMNTC,ABUS,4041,301,Dynamics of Leadership,B+,9,Steve Comingdeer,comin002,1253,ABUS 4041
UMNTC,UMNTC,ABUS,4041,301,Dynamics of Leadership,B-,1,Steve Comingdeer,comin002,1253,ABUS 4041
UMNTC,UMNTC,ABUS,4041,301,Dynamics of Leadership,C,3,Steve Comingdeer,comin002,1253,ABUS 4041
UMNTC,UMNTC,ABUS,4041,301,Dynamics of Leadership,C+,1,Steve Comingdeer,comin002,1253,ABUS 4041
UMNTC,UMNTC,ABUS,4043,301,Project Management in Practice,A,9,William Bengtson,bengt169,1253,ABUS 4043
UMNTC,UMNTC,ABUS,4043,301,Project Management in Practice,A-,4,William Bengtson,bengt169,1253,ABUS 4043
UMNTC,UMNTC,ABUS,4043,301,Project Management in Practice,B,2,William Bengtson,bengt169,1253,ABUS 4043
UMNTC,UMNTC,ABUS,4043,301,Project Management in Practice,B+,3,William Bengtson,bengt169,1253,ABUS 4043
UMNTC,UMNTC,ABUS,4043,301,Project Management in Practice,C,1,William Bengtson,bengt169,1253,ABUS 4043
UMNTC,UMNTC,ABUS,4043,301,Project Management in Practice,C+,1,William Bengtson,bengt169,1253,ABUS 4043
UMNTC,UMNTC,ABUS,4101,301,Accounting&Finance for Mgrs,A,13,Stacy O'Fallon,sofallon,1253,ABUS 4101
UMNTC,UMNTC,ABUS,4101,301,Accounting&Finance for Mgrs,A-,6,Stacy O'Fallon,sofallon,1253,ABUS 4101
UMNTC,UMNTC,ABUS,4101,301,Accounting&Finance for Mgrs,B,4,Stacy O'Fallon,sofallon,1253,ABUS 4101
UMNTC,UMNTC,ABUS,4101,301,Accounting&Finance for Mgrs,B+,3,Stacy O'Fallon,sofallon,1253,ABUS 4101
UMNTC,UMNTC,ABUS,4101,301,Accounting&Finance for Mgrs,B-,3,Stacy O'Fallon,sofallon,1253,ABUS 4101
UMNTC,UMNTC,ABUS,4101,301,Accounting&Finance for Mgrs,C,2,Stacy O'Fallon,sofallon,1253,ABUS 4101
UMNTC,UMNTC,ABUS,4101,301,Accounting&Finance for Mgrs,C+,3,Stacy O'Fallon,sofallon,1253,ABUS 4101
UMNTC,UMNTC,ABUS,4101,301,Accounting&Finance for Mgrs,C-,1,Stacy O'Fallon,sofallon,1253,ABUS 4101
UMNTC,UMNTC,ABUS,4101,302,Accounting&Finance for Mgrs,A,12,Stacy O'Fallon,sofallon,1253,ABUS 4101
UMNTC,UMNTC,ABUS,4101,302,Accounting&Finance for Mgrs,A-,10,Stacy O'Fallon,sofallon,1253,ABUS 4101
UMNTC,UMNTC,ABUS,4101,302,Accounting&Finance for Mgrs,B,2,Stacy O'Fallon,sofallon,1253,ABUS 4101
UMNTC,UMNTC,ABUS,4101,302,Accounting&Finance for Mgrs,B+,4,Stacy O'Fallon,sofallon,1253,ABUS 4101
UMNTC,UMNTC,ABUS,4101,302,Accounting&Finance for Mgrs,B-,4,Stacy O'Fallon,sofallon,1253,ABUS 4101
UMNTC,UMNTC,ABUS,4101,302,Accounting&Finance for Mgrs,C,2,Stacy O'Fallon,sofallon,1253,ABUS 4101
UMNTC,UMNTC,ABUS,4101,302,Accounting&Finance for Mgrs,C+,1,Stacy O'Fallon,sofallon,1253,ABUS 4101
UMNTC,UMNTC,ABUS,4104,301,Management and Human Resource,A,10,Julie Tschida,jtschida,1253,ABUS 4104
UMNTC,UMNTC,ABUS,4104,301,Management and Human Resource,A-,6,Julie Tschida,jtschida,1253,ABUS 4104
UMNTC,UMNTC,ABUS,4104,301,Management and Human Resource,B,5,Julie Tschida,jtschida,1253,ABUS 4104
UMNTC,UMNTC,ABUS,4104,301,Management and Human Resource,B+,5,Julie Tschida,jtschida,1253,ABUS 4104
UMNTC,UMNTC,ABUS,4104,301,Management and Human Resource,B-,3,Julie Tschida,jtschida,1253,ABUS 4104
UMNTC,UMNTC,ABUS,4104,301,Management and Human Resource,C,2,Julie Tschida,jtschida,1253,ABUS 4104
UMNTC,UMNTC,ABUS,4104,301,Management and Human Resource,C+,1,Julie Tschida,jtschida,1253,ABUS 4104
UMNTC,UMNTC,ABUS,4104,301,Management and Human Resource,C-,1,Julie Tschida,jtschida,1253,ABUS 4104
UMNTC,UMNTC,ABUS,4104,301,Management and Human Resource,F,1,Julie Tschida,jtschida,1253,ABUS 4104
UMNTC,UMNTC,ABUS,4104,301,Management and Human Resource,W,1,Julie Tschida,jtschida,1253,ABUS 4104
UMNTC,UMNTC,ABUS,4105,301,Authentic Business Leadership,A,24,Carol Klempka,cklempka,1253,ABUS 4105
UMNTC,UMNTC,ABUS,4105,301,Authentic Business Leadership,A-,1,Carol Klempka,cklempka,1253,ABUS 4105
UMNTC,UMNTC,ABUS,4105,301,Authentic Business Leadership,B,3,Carol Klempka,cklempka,1253,ABUS 4105
UMNTC,UMNTC,ABUS,4105,301,Authentic Business Leadership,B+,3,Carol Klempka,cklempka,1253,ABUS 4105
UMNTC,UMNTC,ABUS,4105,301,Authentic Business Leadership,C,2,Carol Klempka,cklempka,1253,ABUS 4105
UMNTC,UMNTC,ABUS,4105,301,Authentic Business Leadership,C+,1,Carol Klempka,cklempka,1253,ABUS 4105
UMNTC,UMNTC,ABUS,4105,301,Authentic Business Leadership,F,1,Carol Klempka,cklempka,1253,ABUS 4105
UMNTC,UMNTC,ABUS,4105,302,Authentic Business Leadership,A,17,Carol Klempka,cklempka,1253,ABUS 4105
UMNTC,UMNTC,ABUS,4105,302,Authentic Business Leadership,A-,6,Carol Klempka,cklempka,1253,ABUS 4105
UMNTC,UMNTC,ABUS,4105,302,Authentic Business Leadership,B,3,Carol Klempka,cklempka,1253,ABUS 4105
UMNTC,UMNTC,ABUS,4105,302,Authentic Business Leadership,B+,3,Carol Klempka,cklempka,1253,ABUS 4105
UMNTC,UMNTC,ABUS,4105,302,Authentic Business Leadership,B-,2,Carol Klempka,cklempka,1253,ABUS 4105
UMNTC,UMNTC,ABUS,4105,302,Authentic Business Leadership,C,2,Carol Klempka,cklempka,1253,ABUS 4105
UMNTC,UMNTC,ABUS,4105,302,Authentic Business Leadership,C+,1,Carol Klempka,cklempka,1253,ABUS 4105
UMNTC,UMNTC,ABUS,4105,302,Authentic Business Leadership,C-,1,Carol Klempka,cklempka,1253,ABUS 4105
UMNTC,UMNTC,ABUS,4105,302,Authentic Business Leadership,F,2,Carol Klempka,cklempka,1253,ABUS 4105
UMNTC,UMNTC,ABUS,4105,302,Authentic Business Leadership,W,2,Carol Klempka,cklempka,1253,ABUS 4105
UMNTC,UMNTC,ABUS,4107,301,The Trauma-Informed Workplace,A,17,Amanda Weinkauf,wein0123,1253,ABUS 4107
UMNTC,UMNTC,ABUS,4107,301,The Trauma-Informed Workplace,A-,2,Amanda Weinkauf,wein0123,1253,ABUS 4107
UMNTC,UMNTC,ABUS,4107,301,The Trauma-Informed Workplace,B+,2,Amanda Weinkauf,wein0123,1253,ABUS 4107
UMNTC,UMNTC,ABUS,4107,301,The Trauma-Informed Workplace,B-,2,Amanda Weinkauf,wein0123,1253,ABUS 4107
UMNTC,UMNTC,ABUS,4107,301,The Trauma-Informed Workplace,C+,1,Amanda Weinkauf,wein0123,1253,ABUS 4107
UMNTC,UMNTC,ABUS,4107,301,The Trauma-Informed Workplace,D,2,Amanda Weinkauf,wein0123,1253,ABUS 4107
UMNTC,UMNTC,ABUS,4107,301,The Trauma-Informed Workplace,F,2,Amanda Weinkauf,wein0123,1253,ABUS 4107
UMNTC,UMNTC,ABUS,4107,301,The Trauma-Informed Workplace,W,1,Amanda Weinkauf,wein0123,1253,ABUS 4107
UMNTC,UMNTC,ABUS,4108,301,Ethics & Decision Making,A,19,Carol Rinkoff,crinkoff,1253,ABUS 4108
UMNTC,UMNTC,ABUS,4108,301,Ethics & Decision Making,B,3,Carol Rinkoff,crinkoff,1253,ABUS 4108
UMNTC,UMNTC,ABUS,4108,301,Ethics & Decision Making,B+,1,Carol Rinkoff,crinkoff,1253,ABUS 4108
UMNTC,UMNTC,ABUS,4108,301,Ethics & Decision Making,B-,3,Carol Rinkoff,crinkoff,1253,ABUS 4108
UMNTC,UMNTC,ABUS,4108,301,Ethics & Decision Making,C-,1,Carol Rinkoff,crinkoff,1253,ABUS 4108
UMNTC,UMNTC,ABUS,4108,301,Ethics & Decision Making,D+,2,Carol Rinkoff,crinkoff,1253,ABUS 4108
UMNTC,UMNTC,ABUS,4108,301,Ethics & Decision Making,F,4,Carol Rinkoff,crinkoff,1253,ABUS 4108
UMNTC,UMNTC,ABUS,4108,301,Ethics & Decision Making,W,1,Carol Rinkoff,crinkoff,1253,ABUS 4108
UMNTC,UMNTC,ABUS,4218,301,Real Estate Finance,A,14,Phillip Hampton,hamptonp,1253,ABUS 4218
UMNTC,UMNTC,ABUS,4218,301,Real Estate Finance,A-,9,Phillip Hampton,hamptonp,1253,ABUS 4218
UMNTC,UMNTC,ABUS,4218,301,Real Estate Finance,B,2,Phillip Hampton,hamptonp,1253,ABUS 4218
UMNTC,UMNTC,ABUS,4218,301,Real Estate Finance,C+,1,Phillip Hampton,hamptonp,1253,ABUS 4218
UMNTC,UMNTC,ABUS,4218,301,Real Estate Finance,C-,1,Phillip Hampton,hamptonp,1253,ABUS 4218
UMNTC,UMNTC,ABUS,4218,301,Real Estate Finance,D,1,Phillip Hampton,hamptonp,1253,ABUS 4218
UMNTC,UMNTC,ABUS,4218,301,Real Estate Finance,F,1,Phillip Hampton,hamptonp,1253,ABUS 4218
UMNTC,UMNTC,ABUS,4218,301,Real Estate Finance,W,4,Phillip Hampton,hamptonp,1253,ABUS 4218
UMNTC,UMNTC,ABUS,4515,301,Strat/Mgmt Sustainable Future,A,16,Garth Hickle,hickl011,1253,ABUS 4515
UMNTC,UMNTC,ABUS,4515,301,Strat/Mgmt Sustainable Future,A-,6,Garth Hickle,hickl011,1253,ABUS 4515
UMNTC,UMNTC,ABUS,4515,301,Strat/Mgmt Sustainable Future,B,3,Garth Hickle,hickl011,1253,ABUS 4515
UMNTC,UMNTC,ABUS,4515,301,Strat/Mgmt Sustainable Future,B+,4,Garth Hickle,hickl011,1253,ABUS 4515
UMNTC,UMNTC,ABUS,4515,301,Strat/Mgmt Sustainable Future,B-,1,Garth Hickle,hickl011,1253,ABUS 4515
UMNTC,UMNTC,ABUS,4515,301,Strat/Mgmt Sustainable Future,C-,1,Garth Hickle,hickl011,1253,ABUS 4515
UMNTC,UMNTC,ABUS,4515,301,Strat/Mgmt Sustainable Future,F,3,Garth Hickle,hickl011,1253,ABUS 4515
UMNTC,UMNTC,ABUS,4515,301,Strat/Mgmt Sustainable Future,W,1,Garth Hickle,hickl011,1253,ABUS 4515
UMNTC,UMNTC,ABUS,4545,301,Defying Workplace Racial Bias,A,32,Phillip Hampton,hamptonp,1253,ABUS 4545
UMNTC,UMNTC,ABUS,4545,301,Defying Workplace Racial Bias,A-,9,Phillip Hampton,hamptonp,1253,ABUS 4545
UMNTC,UMNTC,ABUS,4545,301,Defying Workplace Racial Bias,B,6,Phillip Hampton,hamptonp,1253,ABUS 4545
UMNTC,UMNTC,ABUS,4545,301,Defying Workplace Racial Bias,B+,9,Phillip Hampton,hamptonp,1253,ABUS 4545
UMNTC,UMNTC,ABUS,4545,301,Defying Workplace Racial Bias,B-,7,Phillip Hampton,hamptonp,1253,ABUS 4545
UMNTC,UMNTC,ABUS,4545,301,Defying Workplace Racial Bias,C,3,Phillip Hampton,hamptonp,1253,ABUS 4545
UMNTC,UMNTC,ABUS,4545,301,Defying Workplace Racial Bias,C+,1,Phillip Hampton,hamptonp,1253,ABUS 4545
UMNTC,UMNTC,ABUS,4545,301,Defying Workplace Racial Bias,C-,2,Phillip Hampton,hamptonp,1253,ABUS 4545
UMNTC,UMNTC,ABUS,4545,301,Defying Workplace Racial Bias,F,1,Phillip Hampton,hamptonp,1253,ABUS 4545
UMNTC,UMNTC,ABUS,4545,301,Defying Workplace Racial Bias,W,2,Phillip Hampton,hamptonp,1253,ABUS 4545
UMNTC,UMNTC,ABUS,4545,302,Defying Workplace Racial Bias,A,24,Tonya Jackman Hampton,jack0016,1253,ABUS 4545
UMNTC,UMNTC,ABUS,4545,302,Defying Workplace Racial Bias,A-,5,Tonya Jackman Hampton,jack0016,1253,ABUS 4545
UMNTC,UMNTC,ABUS,4545,302,Defying Workplace Racial Bias,B,1,Tonya Jackman Hampton,jack0016,1253,ABUS 4545
UMNTC,UMNTC,ABUS,4545,302,Defying Workplace Racial Bias,B+,3,Tonya Jackman Hampton,jack0016,1253,ABUS 4545
UMNTC,UMNTC,ABUS,4545,302,Defying Workplace Racial Bias,B-,1,Tonya Jackman Hampton,jack0016,1253,ABUS 4545
UMNTC,UMNTC,ABUS,4545,302,Defying Workplace Racial Bias,C+,1,Tonya Jackman Hampton,jack0016,1253,ABUS 4545
UMNTC,UMNTC,ABUS,4571W,301,Introduction to Grant Writing,A-,7,Catherine Mohn,cmohn,1253,ABUS 4571W
UMNTC,UMNTC,ABUS,4571W,301,Introduction to Grant Writing,B,3,Catherine Mohn,cmohn,1253,ABUS 4571W
UMNTC,UMNTC,ABUS,4571W,301,Introduction to Grant Writing,B+,4,Catherine Mohn,cmohn,1253,ABUS 4571W
UMNTC,UMNTC,ABUS,4571W,301,Introduction to Grant Writing,B-,2,Catherine Mohn,cmohn,1253,ABUS 4571W
UMNTC,UMNTC,ABUS,4571W,301,Introduction to Grant Writing,C,2,Catherine Mohn,cmohn,1253,ABUS 4571W
UMNTC,UMNTC,ABUS,4571W,301,Introduction to Grant Writing,C+,3,Catherine Mohn,cmohn,1253,ABUS 4571W
UMNTC,UMNTC,ABUS,4571W,301,Introduction to Grant Writing,F,2,Catherine Mohn,cmohn,1253,ABUS 4571W
UMNTC,UMNTC,ABUS,4571W,301,Introduction to Grant Writing,W,3,Catherine Mohn,cmohn,1253,ABUS 4571W
UMNTC,UMNTC,ABUS,4701,301,Introduction to Marketing,A,25,Kay Rindels,sune0002,1253,ABUS 4701
UMNTC,UMNTC,ABUS,4701,301,Introduction to Marketing,A-,6,Kay Rindels,sune0002,1253,ABUS 4701
UMNTC,UMNTC,ABUS,4701,301,Introduction to Marketing,B,1,Kay Rindels,sune0002,1253,ABUS 4701
UMNTC,UMNTC,ABUS,4701,301,Introduction to Marketing,B+,1,Kay Rindels,sune0002,1253,ABUS 4701
UMNTC,UMNTC,ABUS,4701,301,Introduction to Marketing,B-,1,Kay Rindels,sune0002,1253,ABUS 4701
UMNTC,UMNTC,ABUS,4701,301,Introduction to Marketing,F,1,Kay Rindels,sune0002,1253,ABUS 4701
UMNTC,UMNTC,ABUS,4702,301,Applied Digital Marketing,A,17,Jeff Neidt,neidt004,1253,ABUS 4702
UMNTC,UMNTC,ABUS,4702,301,Applied Digital Marketing,A-,2,Jeff Neidt,neidt004,1253,ABUS 4702
UMNTC,UMNTC,ABUS,4702,301,Applied Digital Marketing,B,5,Jeff Neidt,neidt004,1253,ABUS 4702
UMNTC,UMNTC,ABUS,4702,301,Applied Digital Marketing,B+,5,Jeff Neidt,neidt004,1253,ABUS 4702
UMNTC,UMNTC,ABUS,4702,301,Applied Digital Marketing,C+,1,Jeff Neidt,neidt004,1253,ABUS 4702
UMNTC,UMNTC,ABUS,4702,301,Applied Digital Marketing,D,1,Jeff Neidt,neidt004,1253,ABUS 4702
UMNTC,UMNTC,ABUS,4702,301,Applied Digital Marketing,W,1,Jeff Neidt,neidt004,1253,ABUS 4702
UMNTC,UMNTC,ACCT,1911,001,The Language of Business,A,4,Kendell Poch,beck0620,1253,ACCT 1911
UMNTC,UMNTC,ACCT,1911,001,The Language of Business,A-,4,Kendell Poch,beck0620,1253,ACCT 1911
UMNTC,UMNTC,ACCT,1911,001,The Language of Business,B,5,Kendell Poch,beck0620,1253,ACCT 1911
UMNTC,UMNTC,ACCT,1911,001,The Language of Business,B+,2,Kendell Poch,beck0620,1253,ACCT 1911
UMNTC,UMNTC,ACCT,1911,001,The Language of Business,D,1,Kendell Poch,beck0620,1253,ACCT 1911
UMNTC,UMNTC,ACCT,1911,001,The Language of Business,F,1,Kendell Poch,beck0620,1253,ACCT 1911
UMNDL,UMNDL,ACCT,2001,001,Principles of Financial Acctg,A,24,Loren Erickson,lerickso,1253,ACCT 2001
UMNDL,UMNDL,ACCT,2001,001,Principles of Financial Acctg,A-,11,Loren Erickson,lerickso,1253,ACCT 2001
UMNDL,UMNDL,ACCT,2001,001,Principles of Financial Acctg,B,8,Loren Erickson,lerickso,1253,ACCT 2001
UMNDL,UMNDL,ACCT,2001,001,Principles of Financial Acctg,B+,7,Loren Erickson,lerickso,1253,ACCT 2001
UMNDL,UMNDL,ACCT,2001,001,Principles of Financial Acctg,B-,3,Loren Erickson,lerickso,1253,ACCT 2001
UMNDL,UMNDL,ACCT,2001,001,Principles of Financial Acctg,C,1,Loren Erickson,lerickso,1253,ACCT 2001
UMNDL,UMNDL,ACCT,2001,001,Principles of Financial Acctg,C+,2,Loren Erickson,lerickso,1253,ACCT 2001
UMNDL,UMNDL,ACCT,2001,001,Principles of Financial Acctg,C-,1,Loren Erickson,lerickso,1253,ACCT 2001
UMNDL,UMNDL,ACCT,2001,002,Principles of Financial Acctg,A,21,Loren Erickson,lerickso,1253,ACCT 2001
UMNDL,UMNDL,ACCT,2001,002,Principles of Financial Acctg,A-,16,Loren Erickson,lerickso,1253,ACCT 2001
UMNDL,UMNDL,ACCT,2001,002,Principles of Financial Acctg,B,5,Loren Erickson,lerickso,1253,ACCT 2001
UMNDL,UMNDL,ACCT,2001,002,Principles of Financial Acctg,B+,10,Loren Erickson,lerickso,1253,ACCT 2001
UMNDL,UMNDL,ACCT,2001,002,Principles of Financial Acctg,C-,1,Loren Erickson,lerickso,1253,ACCT 2001
UMNDL,UMNDL,ACCT,2001,002,Principles of Financial Acctg,D,1,Loren Erickson,lerickso,1253,ACCT 2001
UMNDL,UMNDL,ACCT,2001,002,Principles of Financial Acctg,D+,1,Loren Erickson,lerickso,1253,ACCT 2001
UMNDL,UMNDL,ACCT,2001,002,Principles of Financial Acctg,W,2,Loren Erickson,lerickso,1253,ACCT 2001
UMNDL,UMNDL,ACCT,2001,003,Principles of Financial Acctg,A,27,Yulin Zhu,ylzhu,1253,ACCT 2001
UMNDL,UMNDL,ACCT,2001,003,Principles of Financial Acctg,A-,13,Yulin Zhu,ylzhu,1253,ACCT 2001
UMNDL,UMNDL,ACCT,2001,003,Principles of Financial Acctg,B,5,Yulin Zhu,ylzhu,1253,ACCT 2001
UMNDL,UMNDL,ACCT,2001,003,Principles of Financial Acctg,B+,3,Yulin Zhu,ylzhu,1253,ACCT 2001
UMNDL,UMNDL,ACCT,2001,003,Principles of Financial Acctg,B-,2,Yulin Zhu,ylzhu,1253,ACCT 2001
UMNDL,UMNDL,ACCT,2001,003,Principles of Financial Acctg,C,2,Yulin Zhu,ylzhu,1253,ACCT 2001
UMNDL,UMNDL,ACCT,2001,003,Principles of Financial Acctg,C-,1,Yulin Zhu,ylzhu,1253,ACCT 2001
UMNDL,UMNDL,ACCT,2001,003,Principles of Financial Acctg,F,2,Yulin Zhu,ylzhu,1253,ACCT 2001
UMNDL,UMNDL,ACCT,2001,003,Principles of Financial Acctg,W,3,Yulin Zhu,ylzhu,1253,ACCT 2001
UMNDL,UMNDL,ACCT,2001,004,Principles of Financial Acctg,A,26,Yulin Zhu,ylzhu,1253,ACCT 2001
UMNDL,UMNDL,ACCT,2001,004,Principles of Financial Acctg,A-,9,Yulin Zhu,ylzhu,1253,ACCT 2001
UMNDL,UMNDL,ACCT,2001,004,Principles of Financial Acctg,B,9,Yulin Zhu,ylzhu,1253,ACCT 2001
UMNDL,UMNDL,ACCT,2001,004,Principles of Financial Acctg,B+,7,Yulin Zhu,ylzhu,1253,ACCT 2001
UMNDL,UMNDL,ACCT,2001,004,Principles of Financial Acctg,C,1,Yulin Zhu,ylzhu,1253,ACCT 2001
UMNDL,UMNDL,ACCT,2001,004,Principles of Financial Acctg,C+,1,Yulin Zhu,ylzhu,1253,ACCT 2001
UMNDL,UMNDL,ACCT,2001,004,Principles of Financial Acctg,C-,1,Yulin Zhu,ylzhu,1253,ACCT 2001
UMNDL,UMNDL,ACCT,2001,004,Principles of Financial Acctg,D,1,Yulin Zhu,ylzhu,1253,ACCT 2001
UMNDL,UMNDL,ACCT,2001,004,Principles of Financial Acctg,D+,1,Yulin Zhu,ylzhu,1253,ACCT 2001
UMNDL,UMNDL,ACCT,2001,004,Principles of Financial Acctg,F,1,Yulin Zhu,ylzhu,1253,ACCT 2001
UMNDL,UMNDL,ACCT,2001,004,Principles of Financial Acctg,W,2,Yulin Zhu,ylzhu,1253,ACCT 2001
UMNDL,UMNDL,ACCT,2002,001,Prin of Mang Acctg,A,41,Loren Erickson,lerickso,1253,ACCT 2002
UMNDL,UMNDL,ACCT,2002,001,Prin of Mang Acctg,A-,15,Loren Erickson,lerickso,1253,ACCT 2002
UMNDL,UMNDL,ACCT,2002,001,Prin of Mang Acctg,B,3,Loren Erickson,lerickso,1253,ACCT 2002
UMNDL,UMNDL,ACCT,2002,001,Prin of Mang Acctg,B+,1,Loren Erickson,lerickso,1253,ACCT 2002
UMNDL,UMNDL,ACCT,2002,001,Prin of Mang Acctg,C-,1,Loren Erickson,lerickso,1253,ACCT 2002
UMNDL,UMNDL,ACCT,2002,002,Prin of Mang Acctg,A,21,Erica Henkel,ehenkel,1253,ACCT 2002
UMNDL,UMNDL,ACCT,2002,002,Prin of Mang Acctg,B,12,Erica Henkel,ehenkel,1253,ACCT 2002
UMNDL,UMNDL,ACCT,2002,002,Prin of Mang Acctg,B+,8,Erica Henkel,ehenkel,1253,ACCT 2002
UMNDL,UMNDL,ACCT,2002,002,Prin of Mang Acctg,C,5,Erica Henkel,ehenkel,1253,ACCT 2002
UMNDL,UMNDL,ACCT,2002,002,Prin of Mang Acctg,C+,4,Erica Henkel,ehenkel,1253,ACCT 2002
UMNDL,UMNDL,ACCT,2002,002,Prin of Mang Acctg,D,5,Erica Henkel,ehenkel,1253,ACCT 2002
UMNDL,UMNDL,ACCT,2002,002,Prin of Mang Acctg,D+,1,Erica Henkel,ehenkel,1253,ACCT 2002
UMNDL,UMNDL,ACCT,2002,002,Prin of Mang Acctg,F,4,Erica Henkel,ehenkel,1253,ACCT 2002
UMNDL,UMNDL,ACCT,2002,003,Prin of Mang Acctg,A,37,Erica Henkel,ehenkel,1253,ACCT 2002
UMNDL,UMNDL,ACCT,2002,003,Prin of Mang Acctg,B,10,Erica Henkel,ehenkel,1253,ACCT 2002
UMNDL,UMNDL,ACCT,2002,003,Prin of Mang Acctg,B+,4,Erica Henkel,ehenkel,1253,ACCT 2002
UMNDL,UMNDL,ACCT,2002,003,Prin of Mang Acctg,C,4,Erica Henkel,ehenkel,1253,ACCT 2002
UMNDL,UMNDL,ACCT,2002,003,Prin of Mang Acctg,C+,4,Erica Henkel,ehenkel,1253,ACCT 2002
UMNDL,UMNDL,ACCT,2002,003,Prin of Mang Acctg,W,1,Erica Henkel,ehenkel,1253,ACCT 2002
UMNDL,UMNDL,ACCT,2005,001,Survey of Accounting,A,10,Erica Henkel,ehenkel,1253,ACCT 2005
UMNDL,UMNDL,ACCT,2005,001,Survey of Accounting,B,5,Erica Henkel,ehenkel,1253,ACCT 2005
UMNDL,UMNDL,ACCT,2005,001,Survey of Accounting,B+,8,Erica Henkel,ehenkel,1253,ACCT 2005
UMNDL,UMNDL,ACCT,2005,001,Survey of Accounting,C,1,Erica Henkel,ehenkel,1253,ACCT 2005
UMNDL,UMNDL,ACCT,2005,001,Survey of Accounting,F,1,Erica Henkel,ehenkel,1253,ACCT 2005
UMNTC,UMNTC,ACCT,2051,001,Intr Financial Rptg,A,56,Nan Li,nanli,1253,ACCT 2051
UMNTC,UMNTC,ACCT,2051,001,Intr Financial Rptg,A-,9,Nan Li,nanli,1253,ACCT 2051
UMNTC,UMNTC,ACCT,2051,001,Intr Financial Rptg,B,12,Nan Li,nanli,1253,ACCT 2051
UMNTC,UMNTC,ACCT,2051,001,Intr Financial Rptg,B+,17,Nan Li,nanli,1253,ACCT 2051
UMNTC,UMNTC,ACCT,2051,001,Intr Financial Rptg,B-,4,Nan Li,nanli,1253,ACCT 2051
UMNTC,UMNTC,ACCT,2051,001,Intr Financial Rptg,C,2,Nan Li,nanli,1253,ACCT 2051
UMNTC,UMNTC,ACCT,2051,001,Intr Financial Rptg,C-,3,Nan Li,nanli,1253,ACCT 2051
UMNTC,UMNTC,ACCT,2051,001,Intr Financial Rptg,D,2,Nan Li,nanli,1253,ACCT 2051
UMNTC,UMNTC,ACCT,2051,001,Intr Financial Rptg,D+,1,Nan Li,nanli,1253,ACCT 2051
UMNTC,UMNTC,ACCT,2051,001,Intr Financial Rptg,F,1,Nan Li,nanli,1253,ACCT 2051
UMNTC,UMNTC,ACCT,2051,001,Intr Financial Rptg,W,3,Nan Li,nanli,1253,ACCT 2051
UMNTC,UMNTC,ACCT,2051,002,Intr Financial Rptg,A,34,Paul Ma,paulma,1253,ACCT 2051
UMNTC,UMNTC,ACCT,2051,002,Intr Financial Rptg,A-,21,Paul Ma,paulma,1253,ACCT 2051
UMNTC,UMNTC,ACCT,2051,002,Intr Financial Rptg,B,18,Paul Ma,paulma,1253,ACCT 2051
UMNTC,UMNTC,ACCT,2051,002,Intr Financial Rptg,B+,11,Paul Ma,paulma,1253,ACCT 2051
UMNTC,UMNTC,ACCT,2051,002,Intr Financial Rptg,B-,6,Paul Ma,paulma,1253,ACCT 2051
UMNTC,UMNTC,ACCT,2051,002,Intr Financial Rptg,C,8,Paul Ma,paulma,1253,ACCT 2051
UMNTC,UMNTC,ACCT,2051,002,Intr Financial Rptg,C+,3,Paul Ma,paulma,1253,ACCT 2051
UMNTC,UMNTC,ACCT,2051,002,Intr Financial Rptg,C-,2,Paul Ma,paulma,1253,ACCT 2051
UMNTC,UMNTC,ACCT,2051,002,Intr Financial Rptg,D,2,Paul Ma,paulma,1253,ACCT 2051
UMNTC,UMNTC,ACCT,2051,002,Intr Financial Rptg,F,3,Paul Ma,paulma,1253,ACCT 2051
UMNTC,UMNTC,ACCT,2051,002,Intr Financial Rptg,W,2,Paul Ma,paulma,1253,ACCT 2051
UMNTC,UMNTC,ACCT,2051,003,Intr Financial Rptg,A,31,John Heater,heater,1253,ACCT 2051
UMNTC,UMNTC,ACCT,2051,003,Intr Financial Rptg,A-,29,John Heater,heater,1253,ACCT 2051
UMNTC,UMNTC,ACCT,2051,003,Intr Financial Rptg,B,14,John Heater,heater,1253,ACCT 2051
