DEEP_UND,STIM_INT,TECH_EFF,ACC_SUP,EFFORT,GRAD_STAND,RECC,RESP,FULL_NAME
5.6,5.0,5.6,5.4,5.8,5.8,5.8,5,MATS 1001
6.0,6.0,6.0,6.0,6.0,6.0,6.0,2,MATS 1001
5.45,5.0,5.34,5.33,4.91,5.15,5.14,86,MATS 2001
5.33,5.1,5.05,5.15,5.13,4.8,5.13,40,MATS 2001
5.49,4.97,5.55,5.38,5.21,5.3,5.24,71,MATS 2001
5.29,4.76,5.05,5.1,5.2,5.05,5.05,41,MATS 2001
3.42,2.86,2.33,2.93,2.63,2.51,2.24,59,MATS 2002
3.69,3.28,2.93,3.38,3.79,3.31,2.93,29,MATS 2002
5.05,5.03,4.82,5.21,4.13,3.87,4.39,38,MATS 2002
5.38,5.07,5.5,5.55,5.21,5.41,5.34,29,MATS 2002
5.42,5.03,5.36,5.24,4.86,4.89,5.11,39,MATS 3001
5.43,5.13,5.0,5.13,4.26,5.17,4.87,23,MATS 3001
5.6,5.4,5.42,5.4,5.45,5.1,5.3,20,MATS 3002
5.44,4.94,5.2,5.38,5.38,4.69,5.25,16,MATS 3002
5.33,5.1,5.27,5.17,4.97,4.82,5.0,102,MATS 3011
5.88,5.81,5.56,5.44,5.06,4.44,5.56,16,MATS 3011
5.48,5.33,5.21,5.3,5.11,5.23,5.35,83,MATS 3011
5.52,5.31,5.11,5.3,5.11,4.52,5.34,29,MATS 3011
5.44,5.22,5.08,5.04,5.06,4.81,5.13,56,MATS 3012
5.63,5.46,5.29,5.17,5.25,4.71,5.38,24,MATS 3012
5.22,4.97,5.09,5.14,5.0,5.18,4.82,42,MATS 3013
4.9,4.62,4.76,4.76,4.95,5.29,4.52,21,MATS 3013
5.35,4.85,5.29,5.33,5.21,5.02,5.15,50,MATS 3141
5.04,4.65,5.23,5.04,5.0,4.64,4.96,26,MATS 3141
5.45,5.28,5.28,5.51,4.72,4.91,5.02,44,MATS 3801
5.67,5.41,5.57,5.62,4.86,5.17,5.29,59,MATS 3801
4.83,4.38,3.9,4.48,4.86,4.38,4.52,29,MATS 4212
5.4,5.05,4.89,5.0,5.4,5.15,5.15,20,MATS 4212
5.13,4.81,5.13,4.69,3.63,4.38,4.31,16,MATS 4214
5.43,4.5,5.0,4.31,3.14,4.29,3.93,14,MATS 4214
5.28,5.1,5.18,5.24,4.36,5.08,4.9,39,MATS 4221
5.42,5.25,5.3,5.22,4.17,4.92,5.0,24,MATS 4221
5.75,5.75,5.83,5.83,5.75,5.58,5.67,12,MATS 4312
5.63,5.63,5.14,5.5,5.38,5.43,5.63,8,MATS 4312
5.17,5.0,5.16,5.42,5.0,4.84,5.06,19,MATS 4400
5.48,5.28,5.52,5.41,5.38,4.93,5.46,29,MATS 4400
5.46,5.38,5.58,5.54,5.69,5.23,5.38,13,MATS 5517
5.75,5.75,5.25,5.75,5.75,5.0,5.75,4,MATS 5517
4.0,4.5,3.0,5.0,4.5,3.5,3.5,2,MATS 5531
6.0,5.25,5.75,5.5,5.75,5.25,5.5,4,MATS 5803
5.42,5.05,5.5,5.44,5.21,5.33,5.26,19,MATS 8001
5.44,5.11,5.22,5.33,4.89,4.44,5.0,9,MATS 8001
3.75,3.38,4.88,4.5,3.25,5.0,4.0,8,MATS 8002
4.75,3.25,3.71,4.5,3.38,4.75,3.63,8,MATS 8002
5.74,5.53,5.56,5.41,5.28,5.32,5.68,19,MATS 8003
5.95,5.89,5.47,5.58,5.32,5.42,5.63,19,MATS 8003
5.5,5.11,5.33,5.44,5.67,5.56,5.56,9,MATS 8004
4.64,4.14,4.21,4.29,4.71,4.93,4.36,14,MATS 8004
5.25,5.2,4.2,5.2,5.0,5.4,5.4,5,MATS 8103
5.5,5.17,5.5,5.0,5.17,5.33,5.67,6,MATS 8201
4.77,4.15,4.92,4.46,3.62,4.92,4.15,13,MATS 8201
5.5,5.33,5.33,5.33,5.0,5.67,5.67,3,MATS 8211
5.75,5.75,4.75,5.0,4.5,4.5,5.5,4,MATS 8211
5.0,5.33,5.0,5.75,5.33,5.75,5.75,4,MATS 8217
4.0,5.0,5.0,5.0,5.0,6.0,6.0,1,MATS 8221
5.0,4.0,4.5,5.0,5.0,4.75,4.75,4,MATS 8301
4.75,4.25,3.0,4.0,4.0,4.0,5.25,4,MATS 8995
5.67,5.68,5.76,5.68,5.12,5.48,5.54,25,MATS 3851W
5.65,5.24,5.65,5.48,4.47,5.15,4.89,47,MATS 3851W
5.0,5.0,5.0,5.0,3.0,4.0,4.0,1,MATS 4223W
4.91,4.54,5.03,4.89,3.09,4.54,4.26,35,MATS 4301W
5.45,5.42,5.33,5.29,3.55,4.13,4.91,41,MATS 4301W
5.28,4.8,5.3,5.29,4.99,5.31,5.17,126,MBA 6030
5.52,4.98,5.35,5.42,5.26,5.53,5.53,66,MBA 6030
5.57,5.03,5.65,5.57,5.36,5.62,5.53,37,MBA 6030
5.48,5.06,5.43,5.49,5.27,5.48,5.47,125,MBA 6030
5.53,5.06,5.27,5.43,5.53,5.73,5.44,77,MBA 6030
5.23,4.76,4.29,4.82,5.05,5.36,4.64,22,MBA 6035
4.98,4.61,5.1,5.0,4.94,5.06,4.9,49,MBA 6035
5.29,4.65,5.33,5.18,4.9,5.38,5.13,40,MBA 6035
4.79,3.92,3.21,4.42,4.42,5.08,3.87,24,MBA 6035
5.65,5.22,5.61,5.26,4.78,5.61,5.48,23,MBA 6035
5.44,5.42,5.33,5.39,5.08,5.22,5.36,36,MBA 6110
4.66,4.57,4.76,4.36,4.45,4.79,4.28,91,MBA 6110
5.48,5.35,5.57,5.26,5.42,5.26,5.48,31,MBA 6110
5.58,5.47,5.42,5.53,5.36,5.11,5.56,36,MBA 6110
5.14,5.04,5.22,4.96,5.01,4.9,5.06,108,MBA 6110
5.26,4.64,5.2,5.22,5.0,5.42,5.0,50,MBA 6120
5.37,4.63,5.48,5.38,4.72,5.59,5.35,54,MBA 6120
5.23,4.43,4.93,5.43,3.86,5.71,4.5,14,MBA 6120
5.27,4.96,5.26,5.32,5.11,5.44,5.26,137,MBA 6120
5.26,4.53,4.97,4.94,3.89,5.46,4.54,35,MBA 6120
5.31,4.94,5.27,5.27,5.09,5.25,5.19,124,MBA 6140
5.03,4.86,5.19,5.06,5.39,5.36,5.11,36,MBA 6140
5.1,4.71,5.05,5.05,4.48,5.04,4.82,130,MBA 6140
5.03,4.76,4.89,4.92,4.72,5.46,4.7,37,MBA 6140
5.1,4.75,4.99,4.88,4.65,4.54,4.93,82,MBA 6210
5.03,4.61,4.75,4.7,4.61,4.48,4.73,33,MBA 6210
4.5,4.09,4.14,4.0,4.64,3.82,3.91,22,MBA 6210
5.0,4.78,5.01,4.82,4.65,4.48,4.95,93,MBA 6210
5.13,4.97,4.95,4.87,4.85,5.28,4.97,39,MBA 6210
5.44,5.05,5.39,5.35,5.42,5.13,5.36,104,MBA 6220
4.58,4.05,4.49,4.34,4.29,4.54,4.0,41,MBA 6220
5.2,4.68,5.23,5.26,4.58,4.32,4.84,31,MBA 6220
5.25,4.95,5.12,5.26,5.3,5.11,5.12,110,MBA 6220
5.35,5.16,5.22,5.18,5.17,4.97,5.11,65,MBA 6220
5.25,4.89,4.86,4.94,4.46,4.9,4.69,96,MBA 6230
5.48,5.15,5.52,5.42,4.66,5.3,5.27,67,MBA 6230
5.13,4.52,5.3,4.91,3.78,4.7,4.82,23,MBA 6230
4.91,4.53,5.04,4.83,4.22,4.97,4.63,94,MBA 6230
5.53,5.06,5.64,5.5,4.47,5.28,5.34,36,MBA 6230
5.22,5.22,5.33,5.67,5.56,5.44,5.78,9,MBA 6235
5.85,5.46,5.69,5.62,5.69,5.62,5.77,13,MBA 6235
4.94,4.75,5.25,4.94,5.0,4.75,4.81,16,MBA 6240
4.13,3.91,4.57,3.96,4.62,4.54,3.78,47,MBA 6240
4.61,4.63,4.42,4.47,4.47,3.58,4.26,19,MBA 6240
4.33,4.16,4.77,4.59,4.85,4.33,3.97,80,MBA 6240
5.61,5.63,5.5,5.53,5.28,5.1,5.65,117,MBA 6300
5.36,5.15,5.05,5.14,4.9,4.76,4.98,59,MBA 6300
5.16,5.02,5.05,4.84,4.28,4.25,4.86,160,MBA 6300
5.54,5.38,5.22,5.48,5.29,5.18,5.49,57,MBA 6300
5.63,5.32,5.35,5.29,4.71,5.0,5.32,31,MBA 6315
5.03,4.73,4.99,4.78,4.88,4.43,4.65,80,MBA 6315
5.04,4.79,4.93,4.86,4.54,3.43,4.54,28,MBA 6315
4.87,4.43,4.91,4.65,4.81,4.81,4.56,54,MBA 6315
5.18,4.93,4.98,5.11,5.33,5.11,4.88,45,MBA 6315
5.5,5.5,5.5,5.0,5.5,5.5,5.5,2,MBA 6403
5.33,5.33,5.0,4.8,4.83,5.17,4.33,6,MBA 6403
5.36,5.36,5.18,5.0,5.0,5.18,5.0,11,MBA 6501
5.17,5.4,5.0,4.83,4.33,4.17,4.5,6,MBA 6501
5.0,5.0,6.0,5.0,5.0,5.0,5.0,1,MBA 6502
5.5,5.5,5.75,5.5,5.5,5.5,6.0,4,MBA 6502
5.67,5.67,6.0,5.83,5.5,5.17,5.67,6,MBA 6502
5.75,5.5,5.25,5.5,6.0,5.5,6.0,4,MBA 6503
5.6,5.6,5.5,5.7,5.8,5.4,5.9,10,MBA 6503
4.29,4.57,3.57,4.14,5.0,4.14,4.29,7,MBA 6503
5.75,5.63,5.38,5.75,5.5,5.63,5.75,8,MBA 6503
5.73,5.58,5.8,5.83,5.67,5.36,5.75,12,MBA 6504
5.37,5.42,4.84,5.17,4.67,4.24,5.11,19,MBA 6504
5.17,5.0,4.55,5.33,5.0,4.75,4.92,12,MBA 6505
5.33,5.0,4.83,5.17,5.17,5.33,4.8,6,MBA 6505
4.25,4.33,4.25,4.22,4.11,4.5,4.56,9,MBA 6505
6.0,6.0,6.0,6.0,6.0,6.0,6.0,1,MBS 6002
6.0,6.0,,6.0,4.0,6.0,6.0,2,MBS 6002
,,6.0,6.0,6.0,6.0,6.0,1,MBS 6003
5.63,5.42,5.58,5.74,5.47,5.47,5.47,19,MBT 5200
5.77,5.54,5.64,5.71,5.59,5.69,5.77,39,MBT 5200
6.0,5.9,5.8,6.0,5.9,5.8,5.9,10,MBT 5201
5.83,5.55,5.83,5.83,5.78,5.87,5.83,23,MBT 5201
5.8,5.55,5.82,5.8,5.55,5.45,5.82,11,MBT 5220
5.5,5.06,5.24,5.35,5.0,5.35,5.18,17,MBT 5220
5.89,5.89,5.5,5.89,6.0,5.67,5.78,9,MBT 5226
3.5,3.5,5.0,3.0,4.5,4.5,3.5,2,MBT 5230
5.71,5.86,5.86,5.43,5.71,5.57,5.71,7,MBT 5230
6.0,5.86,5.86,6.0,5.86,5.57,5.86,7,MBT 5323
6.0,6.0,6.0,5.75,6.0,6.0,6.0,4,MBT 5323
4.5,4.63,4.88,4.88,5.25,5.38,4.75,8,MBT 5333
5.5,4.75,5.0,5.0,5.25,5.25,4.75,4,MBT 5340
5.71,5.29,5.14,5.71,5.71,5.71,5.71,7,MBT 5340
5.5,4.71,4.86,5.25,5.25,5.38,4.57,8,MBT 5346
5.0,4.67,4.67,5.0,5.0,4.5,4.67,6,MBT 5346
4.0,3.4,4.0,3.2,3.4,3.4,3.0,5,MBT 5347
5.33,5.33,5.17,5.17,5.0,5.17,5.17,6,MBT 5347
6.0,6.0,6.0,6.0,6.0,6.0,6.0,1,MBT 5348
5.83,5.67,5.83,5.83,5.67,5.5,5.67,6,MBT 5353
6.0,5.67,5.6,5.5,5.67,5.67,6.0,6,MBT 5360
4.89,4.56,5.0,4.78,4.22,4.33,4.56,9,MBT 5360
5.29,4.57,4.43,4.71,4.86,5.0,4.29,7,MBT 5363
5.25,5.5,5.5,5.25,5.25,5.5,5.5,4,MBT 5370
5.09,4.91,4.82,5.09,5.27,5.0,5.0,11,MBT 5370
5.67,5.67,6.0,5.83,6.0,5.67,5.83,6,MBT 5380
5.6,5.2,5.4,5.4,5.4,5.2,5.6,5,MBT 5380
6.0,6.0,6.0,6.0,6.0,5.5,6.0,2,MBT 5381
5.55,5.27,5.55,5.45,5.55,5.73,5.64,11,MBT 5382
6.0,6.0,6.0,6.0,6.0,6.0,6.0,1,MBT 5420
3.5,3.75,4.0,3.0,5.0,4.67,4.67,4,MCDG 8900
5.0,5.33,5.33,5.0,5.67,4.0,5.33,3,MCDG 8900
5.5,5.5,5.5,6.0,5.5,5.5,5.5,2,MCDG 8900
4.5,4.5,4.5,3.5,4.5,4.5,4.5,2,MCDG 8900
5.14,5.0,5.0,4.71,5.29,4.57,5.29,7,MCDG 8920
5.25,5.25,5.25,5.5,5.25,5.33,5.5,4,MCDG 8920
5.28,5.22,5.33,5.39,5.56,5.5,5.39,18,MCOM 5400
5.19,5.06,5.47,5.47,5.35,5.29,5.41,17,MCOM 5400
5.5,5.5,5.43,5.57,4.86,5.29,5.57,14,MCOM 5510
5.33,5.25,5.25,5.5,5.0,5.0,5.25,4,MCOM 5510
4.17,4.0,3.67,4.0,4.83,4.0,4.33,6,MDI 5001
5.5,5.5,5.25,5.5,5.75,5.5,5.5,4,MDI 5001
4.54,4.15,4.46,4.31,4.31,3.23,4.15,13,MDI 5002
6.0,5.75,5.75,6.0,6.0,5.75,5.75,4,MDI 5002
4.4,4.6,4.6,4.8,5.0,4.4,4.8,5,MDI 5004
3.9,4.0,3.56,3.6,4.22,2.7,3.1,10,MDI 5004
5.86,5.43,5.29,5.14,5.14,5.29,5.29,7,MDI 5006
6.0,6.0,6.0,6.0,6.0,6.0,6.0,2,MDI 5006
5.0,4.5,5.0,5.0,4.83,3.83,4.67,6,MDI 5008
5.43,5.14,5.71,5.57,5.57,5.0,5.57,7,MDI 5008
5.4,5.6,5.8,5.4,5.2,5.8,5.8,5,MDI 5010
5.67,5.67,5.5,5.67,6.0,5.67,5.83,6,MDI 5010
5.0,4.88,4.5,4.75,5.13,4.5,4.88,8,MDI 5012
5.4,5.2,5.2,5.0,5.0,5.0,4.8,5,MDI 5012
5.5,5.33,4.5,5.5,5.0,4.67,5.17,6,MDI 5013
5.67,5.5,5.67,5.67,5.5,5.0,5.67,6,MDI 5013
4.6,4.8,4.5,4.6,4.8,3.4,4.8,5,MDI 5014
5.5,5.5,5.5,5.5,6.0,6.0,5.5,2,MDI 5014
5.0,4.8,4.4,4.6,4.8,4.0,4.8,5,MDI 5015
4.0,3.67,4.67,3.67,3.67,4.0,3.67,3,MDI 5020
4.67,4.67,4.67,4.5,4.67,4.0,4.67,3,MDI 5020
5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,MDI 5020
5.62,5.46,5.62,5.69,5.62,5.38,5.77,13,MDI 5050
6.0,6.0,6.0,6.0,6.0,6.0,6.0,1,MDI 5050
5.73,5.67,5.67,5.67,5.75,5.92,5.92,12,MDI 5051
6.0,6.0,6.0,6.0,5.75,6.0,6.0,4,MDI 5051
4.75,4.88,5.5,5.25,4.63,4.25,4.75,8,MDP 5001
3.71,3.71,4.57,3.86,4.86,4.57,3.43,7,MDP 5001
5.6,5.33,5.33,5.33,5.0,5.0,5.17,6,MDP 5002
4.63,3.88,4.38,4.25,5.0,3.88,3.5,8,MDP 5002
5.5,4.83,5.17,5.83,3.5,4.5,4.83,6,MDP 5005
5.64,5.36,5.27,5.36,5.0,5.27,5.18,11,MDP 5005
6.0,5.5,6.0,6.0,6.0,6.0,6.0,4,MDP 5100
3.67,4.0,4.33,4.33,4.0,4.67,3.67,3,MDP 5100
5.0,5.4,5.0,4.4,5.4,4.8,5.25,5,MDP 5200
5.0,5.0,5.0,4.67,4.75,3.25,5.0,4,MDP 5200
6.0,6.0,6.0,6.0,6.0,6.0,6.0,1,MDS 3101
5.08,5.11,4.96,4.96,4.59,4.02,5.04,160,ME 2011
5.1,5.16,5.1,5.06,4.48,3.62,4.98,127,ME 2011
5.58,5.48,5.42,5.47,5.06,5.41,5.48,156,ME 3221
4.66,4.46,3.57,4.26,4.21,3.85,4.09,38,ME 3221
5.51,5.42,5.17,5.39,5.12,5.32,5.44,182,ME 3221
5.52,5.37,5.31,5.42,5.34,5.47,5.52,90,ME 3221
5.08,4.86,4.36,4.86,4.7,4.56,4.79,134,ME 3222
4.48,3.94,3.89,4.27,4.76,4.51,4.04,100,ME 3222
5.39,5.13,5.07,5.13,5.11,4.99,5.25,108,ME 3222
4.49,4.01,4.2,4.32,5.15,4.4,4.08,73,ME 3222
5.25,4.75,4.95,5.14,5.07,5.2,4.9,62,ME 3281
4.57,4.08,4.2,4.32,4.98,4.86,4.53,51,ME 3281
4.46,3.6,4.0,4.07,3.51,3.96,3.53,60,ME 3281
4.2,3.65,3.86,3.9,3.12,3.86,3.17,52,ME 3281
4.91,4.24,4.06,4.29,5.03,4.89,4.29,35,ME 3324
4.12,3.42,3.77,3.76,4.5,4.27,3.54,28,ME 3324
5.4,5.25,5.2,5.3,5.14,5.28,5.4,65,ME 3331
5.18,4.65,4.82,4.61,3.71,4.4,4.13,109,ME 3331
5.45,4.82,5.18,5.09,5.0,5.64,5.09,11,ME 3331
5.14,4.73,4.9,4.87,5.01,5.03,5.03,78,ME 3331
5.23,4.72,4.61,4.77,3.88,4.07,4.57,70,ME 3331
5.45,5.05,5.28,5.22,5.11,5.32,5.22,105,ME 3332
5.19,5.1,5.1,5.03,5.23,4.97,5.06,33,ME 3332
5.23,4.91,5.05,5.05,5.01,4.98,5.16,154,ME 3332
5.59,5.59,5.41,5.27,5.27,5.1,5.55,22,ME 3332
5.11,4.77,5.38,4.97,5.17,5.17,4.97,35,ME 3333
5.63,5.15,5.51,5.55,4.92,4.89,5.33,94,ME 3333
4.5,4.0,3.75,3.5,4.63,4.5,4.5,8,ME 3333
5.65,5.2,5.21,5.5,5.35,5.25,5.2,20,ME 3333
5.17,4.58,5.15,4.97,4.51,4.74,4.63,77,ME 3333
6.0,6.0,6.0,3.5,6.0,5.5,6.0,2,ME 3990
5.0,5.5,5.0,5.0,6.0,6.0,6.0,2,ME 3990
5.15,5.05,4.84,5.12,4.83,4.05,4.86,65,ME 4053
4.15,3.59,3.87,3.77,3.03,2.59,2.85,39,ME 4053
4.98,4.71,4.93,4.85,4.12,4.58,4.54,101,ME 4053
4.47,3.96,4.22,4.37,4.16,3.14,3.73,51,ME 4053
6.0,6.0,6.0,6.0,2.0,6.0,6.0,1,ME 4090
5.12,4.63,4.74,4.97,5.26,4.83,5.13,36,ME 4231
4.76,4.47,4.55,4.53,4.97,5.05,4.82,41,ME 4231
5.38,5.19,5.15,5.35,5.77,5.5,5.27,27,ME 4231
5.11,4.97,5.0,5.19,5.39,5.33,5.24,38,ME 4231
5.63,5.38,5.19,5.19,4.38,5.06,5.06,16,ME 4232
5.13,4.63,4.0,4.38,4.13,4.5,4.38,9,ME 4232
5.5,5.5,5.25,5.75,4.75,5.0,5.25,4,ME 4232
5.67,5.52,5.62,5.76,5.67,5.43,5.76,22,ME 4331
5.0,4.75,4.88,5.0,4.5,5.13,4.38,8,ME 4331
5.8,5.28,5.24,5.54,5.32,4.92,5.48,25,ME 5103
5.83,5.42,5.75,5.75,5.67,5.67,5.67,12,ME 5103
5.3,4.8,4.67,4.8,4.6,4.78,4.3,10,ME 5113
5.22,5.0,5.44,5.0,5.38,3.89,4.78,9,ME 5133
5.38,5.5,5.5,5.38,5.25,5.0,5.38,9,ME 5221
5.07,4.8,4.89,4.93,5.4,5.31,5.09,45,ME 5223
4.43,3.9,3.9,3.95,4.85,3.71,3.62,21,ME 5223
5.18,4.9,4.54,4.86,5.15,4.95,4.41,39,ME 5228
5.0,4.27,4.0,4.82,4.64,4.64,4.27,11,ME 5228
5.67,5.71,5.0,5.43,5.14,4.57,5.43,7,ME 5229
4.46,4.36,4.29,4.44,4.43,4.36,4.25,70,ME 5241
5.17,4.59,4.83,4.85,3.61,4.71,4.33,46,ME 5241
5.06,4.76,4.24,4.59,4.82,5.06,4.59,17,ME 5243
5.75,5.59,5.82,5.71,4.82,5.65,5.24,17,ME 5247
5.5,4.89,5.18,5.5,5.22,5.11,5.17,18,ME 5248
5.11,5.1,4.76,4.9,4.62,4.95,5.05,39,ME 5281
5.33,5.17,4.17,4.75,4.92,5.0,4.67,12,ME 5281
5.61,5.33,5.39,5.44,5.11,5.11,5.33,18,ME 5286
5.1,5.05,5.33,5.14,3.57,3.76,4.29,21,ME 5286
5.58,5.25,5.13,4.92,4.79,5.25,5.21,24,ME 5312
5.67,5.33,5.08,5.33,4.33,4.42,5.08,12,ME 5312
4.5,4.38,4.38,4.63,3.75,4.63,3.63,8,ME 5332
5.69,5.44,5.69,5.63,5.19,5.44,5.44,16,ME 5332
5.62,5.31,5.58,5.31,4.46,4.62,5.0,13,ME 5341
5.44,5.22,5.33,5.28,4.72,5.22,5.39,18,ME 5344
5.33,5.33,5.33,5.67,5.33,5.33,5.67,3,ME 5344
5.55,5.55,5.27,5.55,5.64,5.55,5.45,11,ME 5351
5.04,4.5,4.43,4.78,4.63,4.83,4.63,24,ME 5446
5.06,4.59,5.12,5.06,4.76,5.12,4.53,18,ME 5446
5.18,4.5,3.67,4.33,3.92,4.25,4.42,12,ME 5461
5.17,5.0,4.0,5.17,4.83,4.5,5.0,6,ME 5462
5.25,5.29,5.29,5.25,5.38,5.0,5.43,8,ME 8001
5.13,5.25,4.38,5.25,5.0,5.13,4.75,8,ME 8111
5.5,5.36,5.36,5.57,5.36,4.62,5.57,14,ME 8221
5.5,5.44,5.53,5.31,5.5,4.19,5.56,16,ME 8221
5.5,5.5,5.69,5.56,5.25,4.94,5.63,16,ME 8222
5.56,5.47,5.41,5.71,5.41,4.69,5.65,18,ME 8222
5.78,5.78,5.67,5.78,5.56,5.44,5.67,9,ME 8243
5.73,5.64,5.64,5.82,5.18,5.0,5.64,11,ME 8243
4.43,4.71,5.17,4.86,5.29,4.29,4.71,7,ME 8253
4.67,4.89,4.89,4.78,4.78,4.11,4.67,9,ME 8254
5.8,5.6,5.6,5.6,5.6,5.2,5.8,5,ME 8255
5.1,4.7,4.8,4.8,3.3,4.2,4.2,10,ME 8281
5.63,5.44,5.69,5.69,5.56,4.94,5.63,16,ME 8282
5.85,5.92,5.62,6.0,5.54,5.38,5.92,13,ME 8283
6.0,5.86,5.71,5.86,5.71,4.43,5.71,7,ME 8287
5.33,5.0,5.33,5.33,5.33,5.0,5.33,3,ME 8332
5.38,5.25,5.75,5.38,5.25,5.25,5.25,8,ME 8332
5.0,4.13,4.38,4.75,4.63,4.25,4.38,8,ME 8337
5.0,5.0,3.67,4.67,4.67,5.33,4.33,3,ME 8341
4.75,4.5,3.0,4.67,4.5,3.5,4.0,4,ME 8341
5.0,4.5,5.0,4.5,5.5,5.0,4.5,2,ME 8342
5.0,4.0,4.0,5.0,5.0,5.0,5.0,1,ME 8342
5.43,4.67,5.0,5.17,5.33,5.33,4.83,7,ME 8343
5.33,5.22,5.0,5.43,4.22,5.56,5.11,9,ME 8345
5.5,5.5,5.0,5.25,5.0,5.0,5.75,4,ME 8350
5.6,5.2,5.4,5.4,5.4,5.0,5.6,5,ME 8361
5.3,5.1,5.3,5.2,4.9,5.5,5.2,10,ME 8361
5.43,5.38,5.13,5.25,5.0,5.13,5.25,8,ME 8362
5.0,5.0,5.0,5.5,4.5,5.5,4.5,2,ME 8363
2.0,4.0,4.0,3.0,5.0,1.0,2.0,1,ME 8381
5.67,5.33,5.56,5.67,5.67,5.22,5.44,9,ME 8390
6.0,6.0,6.0,6.0,6.0,6.0,6.0,1,ME 8446
5.0,5.0,5.0,4.0,4.0,6.0,6.0,1,ME 8462
5.07,4.93,5.4,4.93,5.67,5.77,5.67,16,ME 8773
5.09,5.3,5.08,5.3,5.45,5.54,5.5,14,ME 8773
5.0,5.0,5.0,4.75,5.67,5.43,4.75,15,ME 8773
5.0,5.0,5.4,5.22,5.5,5.4,5.1,12,ME 8773
,4.0,5.0,4.5,5.0,5.0,5.0,2,ME 8774
5.43,5.57,5.71,5.4,5.83,5.83,5.83,7,ME 8774
5.0,4.83,4.83,5.0,5.17,5.33,5.0,6,ME 8774
4.83,5.14,5.71,5.0,6.0,5.71,5.43,7,ME 8774
5.18,4.56,4.89,5.04,3.81,5.05,4.33,97,ME 4031W
4.55,3.65,4.53,4.37,2.61,4.62,3.5,149,ME 4031W
5.43,4.93,5.22,5.36,4.29,5.5,4.96,28,ME 4031W
4.85,4.31,5.12,5.0,4.15,4.35,4.08,26,ME 4031W
5.1,4.63,4.9,5.1,4.88,5.12,4.84,50,ME 4031W
5.12,5.04,5.41,5.02,4.94,4.24,5.12,54,ME 4054W
4.79,4.66,4.65,4.46,4.66,4.26,5.06,128,ME 4054W
5.11,5.0,4.8,4.55,5.05,4.2,4.68,21,ME 4054W
4.68,4.58,4.87,4.08,4.4,3.78,4.63,41,ME 4054W
5.85,5.59,5.7,5.63,4.93,5.52,5.67,27,ME 4131W
5.5,4.81,5.13,5.38,4.88,4.75,5.19,16,ME 4131W
5.1,4.95,4.79,4.29,3.05,4.38,4.1,21,ME 4431W
4.15,3.23,3.31,3.58,2.0,2.54,2.54,13,ME 4431W
5.5,5.75,3.25,4.75,5.0,5.0,5.25,4,MEDC 8001
5.0,5.0,4.13,4.5,4.88,4.88,4.75,8,MEDC 8001
4.5,4.83,5.17,4.67,4.5,4.33,4.33,6,MEDC 8002
4.67,4.33,5.33,4.33,2.67,3.33,3.67,3,MEDC 8002
6.0,6.0,5.0,5.0,5.0,3.0,6.0,1,MEDC 8070
5.6,5.8,5.4,5.4,5.6,5.4,5.6,5,MEDC 8401
4.67,4.5,4.83,4.67,5.17,5.17,4.67,6,MEDC 8435
5.67,5.33,5.33,5.33,5.67,5.0,5.33,3,MEDC 8435
5.69,5.71,5.71,5.71,5.36,5.57,5.71,14,MEDC 8753
4.83,4.5,5.33,5.33,4.83,5.33,4.33,6,MEDC 8753
6.0,6.0,5.5,6.0,6.0,6.0,6.0,2,MEST 1081
5.67,5.5,5.5,5.67,5.6,4.67,5.83,6,MEST 3001
5.0,5.0,5.0,5.0,5.0,5.5,5.0,2,MEST 3001
6.0,6.0,5.5,5.5,6.0,6.0,6.0,2,MEST 3009
5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,MEST 3009
6.0,6.0,6.0,6.0,6.0,6.0,6.0,1,MEST 3072
4.67,5.0,4.5,5.0,5.67,4.67,5.0,3,MEST 3072
6.0,6.0,6.0,6.0,6.0,6.0,6.0,1,MEST 3206
5.0,5.0,5.0,5.0,5.0,5.0,5.0,1,MEST 3606
6.0,6.0,6.0,6.0,,,6.0,1,MEST 3611
5.0,5.0,5.0,5.0,5.0,6.0,5.0,1,MEST 3611
5.75,5.75,5.75,5.75,5.75,5.75,5.75,4,MEST 3613
6.0,6.0,6.0,6.0,6.0,6.0,6.0,2,MEST 3617
6.0,6.0,5.0,5.5,5.5,5.5,5.5,2,MEST 4043
5.75,5.75,5.5,5.75,5.75,5.75,5.75,4,MEST 4043
6.0,6.0,6.0,5.5,5.5,6.0,6.0,2,MEST 4612
6.0,6.0,6.0,6.0,6.0,6.0,6.0,1,MEST 4613
6.0,4.0,6.0,6.0,,6.0,5.0,1,MEST 3081W
5.18,4.67,4.93,4.97,4.88,4.94,4.88,342,MGMT 1001
5.32,5.11,5.15,5.15,5.17,5.3,5.0,47,MGMT 1001
4.75,4.28,4.71,4.68,4.19,4.53,4.24,399,MGMT 1001
5.2,4.95,5.25,5.37,5.0,5.25,5.2,59,MGMT 1001
5.79,5.61,5.76,5.76,5.82,5.78,5.85,143,MGMT 1005
4.92,4.49,4.97,4.69,4.66,4.77,4.42,276,MGMT 1005
5.71,5.57,5.73,5.72,5.68,5.69,5.77,116,MGMT 1005
4.81,4.45,4.99,4.65,4.77,4.79,4.37,337,MGMT 1005
